user_id,event_time,event_type,product_id,session_id
408,2025-09-28 20:04:08,add_to_cart,217,s000543
349,2025-07-07 07:56:40,view,123,s000544
850,2025-09-03 14:12:23,wishlist,26,s000545
182,2025-10-06 12:36:17,wishlist,92,s000546
1182,2025-03-01 07:13:08,purchase,365,s000547
517,2024-03-21 08:02:35,view,93,s000548
1022,2025-05-04 21:55:51,view,269,s000549
2358,2025-06-03 20:06:15,view,156,s000550
2158,2024-01-15 13:33:13,view,181,s000551
695,2025-11-29 23:27:52,wishlist,64,s000552
2269,2025-09-03 18:33:00,add_to_cart,96,s000553
2442,2025-04-15 11:39:14,view,108,s000554
1840,2024-04-11 19:34:35,purchase,279,s000555
1010,2024-12-21 13:17:41,view,277,s000556
948,2024-06-23 09:13:28,view,279,s000557
1025,2025-06-13 08:53:23,view,295,s000558
128,2025-11-25 21:00:00,view,226,s000559
953,2024-09-13 22:33:08,wishlist,183,s000560
1081,2025-06-15 19:49:32,view,283,s000561
2275,2024-05-18 19:33:20,view,92,s000562
559,2025-11-12 09:30:37,wishlist,374,s000563
680,2025-04-01 19:14:29,view,175,s000564
1521,2025-11-20 07:56:54,purchase,219,s000565
962,2025-09-18 13:01:24,view,111,s000566
2022,2025-04-29 18:25:13,purchase,32,s000567
955,2025-10-04 20:04:45,view,47,s000568
383,2024-11-16 17:21:47,view,54,s000569
2437,2025-11-15 19:53:12,view,126,s000570
234,2025-01-11 18:29:00,purchase,118,s000571
881,2024-07-08 18:01:26,view,249,s000572
2206,2025-04-29 05:00:18,wishlist,298,s000573
1520,2025-09-26 14:51:06,view,265,s000574
1108,2024-10-06 10:19:27,add_to_cart,230,s000575
1959,2024-10-24 21:58:20,view,125,s000576
1740,2025-12-10 17:38:01,view,169,s000577
897,2024-08-08 22:39:40,view,197,s000578
100,2024-01-30 21:47:46,view,231,s000579
1416,2025-01-06 18:38:01,purchase,245,s000580
1286,2024-09-02 10:58:34,view,357,s000581
2476,2025-03-13 22:26:34,wishlist,386,s000582
1078,2024-11-05 10:45:28,wishlist,143,s000583
2207,2024-11-20 19:16:18,wishlist,400,s000584
138,2025-11-22 21:40:23,wishlist,162,s000585
1516,2025-07-19 13:51:17,view,354,s000586
714,2024-07-24 12:31:51,view,25,s000587
2445,2025-11-23 21:01:04,view,348,s000588
1055,2024-12-22 21:22:47,add_to_cart,322,s000589
214,2025-05-04 02:04:53,view,199,s000590
1114,2024-11-28 15:00:03,view,222,s000591
1204,2024-04-17 19:16:54,view,20,s000592
1893,2025-11-21 08:46:34,purchase,198,s000593
1438,2025-03-21 02:57:35,add_to_cart,88,s000594
582,2025-04-19 08:28:27,view,145,s000595
789,2024-08-04 14:21:47,view,272,s000596
2078,2024-07-24 21:50:52,view,58,s000597
725,2025-07-25 05:43:07,view,349,s000598
1352,2024-01-12 09:21:01,view,309,s000599
290,2024-01-30 06:27:43,view,398,s000600
1984,2024-07-21 18:56:12,purchase,393,s000601
416,2025-02-27 22:14:49,purchase,321,s000602
1014,2024-02-07 12:03:10,view,63,s000603
1540,2024-08-06 09:18:17,view,52,s000604
1718,2024-11-03 22:32:38,wishlist,145,s000605
738,2025-04-16 06:42:34,view,129,s000606
2083,2024-01-01 06:51:50,view,396,s000607
1819,2024-06-28 22:43:43,view,324,s000608
2020,2024-09-07 19:49:37,view,365,s000609
1330,2024-07-21 21:58:53,view,295,s000610
2172,2025-09-05 02:00:36,add_to_cart,295,s000611
1575,2025-04-20 21:16:57,view,174,s000612
2376,2025-07-02 09:47:53,purchase,80,s000613
2025,2024-04-20 22:48:15,view,287,s000614
1956,2024-03-02 21:30:59,view,215,s000615
2176,2024-07-12 09:09:22,view,24,s000616
409,2025-12-12 12:54:34,add_to_cart,276,s000617
1256,2024-05-20 13:27:44,wishlist,227,s000618
235,2025-02-21 17:38:12,wishlist,355,s000619
671,2024-02-27 07:36:42,add_to_cart,195,s000620
863,2024-06-05 21:31:54,wishlist,58,s000621
64,2024-12-03 12:54:28,view,272,s000622
479,2024-09-10 20:27:46,purchase,14,s000623
2422,2025-08-02 23:31:02,add_to_cart,334,s000624
1137,2025-03-30 15:52:07,view,229,s000625
1456,2024-10-28 14:59:03,view,231,s000626
1496,2025-11-21 06:23:18,view,384,s000627
1156,2024-03-11 20:44:39,wishlist,19,s000628
1314,2024-07-05 07:24:40,view,235,s000629
1059,2024-08-03 17:22:21,purchase,137,s000630
1940,2024-08-09 22:43:26,view,200,s000631
1386,2025-02-06 08:45:57,wishlist,354,s000632
109,2025-04-29 22:49:00,remove_from_cart,290,s000633
658,2024-08-18 14:33:40,remove_from_cart,241,s000634
586,2025-02-16 11:32:56,add_to_cart,244,s000635
247,2025-05-02 23:53:55,view,368,s000636
1747,2024-05-22 12:27:51,add_to_cart,207,s000637
128,2024-04-06 14:43:56,view,326,s000638
2216,2025-01-30 20:52:51,wishlist,89,s000639
806,2024-08-02 05:30:38,purchase,355,s000640
421,2024-03-02 14:55:49,view,222,s000641
2153,2025-02-08 15:26:18,add_to_cart,132,s000642
265,2025-03-24 08:43:27,add_to_cart,301,s000643
89,2025-01-24 08:38:11,view,352,s000644
406,2024-09-25 11:39:30,add_to_cart,199,s000645
1968,2025-09-17 08:30:42,view,320,s000646
2146,2024-11-07 19:47:19,purchase,33,s000647
2374,2024-04-08 22:30:19,view,10,s000648
1771,2024-11-11 08:49:17,add_to_cart,294,s000649
401,2024-08-11 19:43:36,add_to_cart,283,s000650
483,2025-10-29 08:54:19,view,61,s000651
1077,2025-05-23 23:34:09,add_to_cart,21,s000652
2456,2024-11-30 21:37:22,view,49,s000653
337,2024-11-01 20:52:14,add_to_cart,335,s000654
244,2024-10-27 12:27:43,view,189,s000655
2375,2024-10-19 17:59:18,purchase,130,s000656
2285,2024-01-20 15:56:55,add_to_cart,346,s000657
1176,2025-02-03 10:15:30,remove_from_cart,82,s000658
989,2025-11-14 18:20:03,purchase,157,s000659
40,2024-10-27 13:50:08,remove_from_cart,375,s000660
325,2025-06-23 20:25:10,view,233,s000661
1352,2025-03-15 13:39:38,view,181,s000662
1251,2024-08-03 16:44:29,view,346,s000663
2288,2024-06-22 19:37:56,view,368,s000664
2090,2024-12-31 20:55:38,view,341,s000665
703,2024-03-31 13:32:31,view,270,s000666
2040,2025-01-22 18:03:18,view,276,s000667
1555,2025-02-07 20:38:24,wishlist,361,s000668
1561,2024-07-28 19:06:47,view,161,s000669
903,2025-06-23 05:01:18,view,39,s000670
318,2024-10-07 13:06:36,view,361,s000671
2438,2024-10-14 09:44:15,view,398,s000672
738,2024-01-05 16:06:18,add_to_cart,217,s000673
910,2025-07-30 06:13:23,view,184,s000674
259,2025-09-16 21:46:20,add_to_cart,339,s000675
1513,2024-11-24 09:56:05,purchase,203,s000676
1955,2024-02-08 19:45:04,wishlist,30,s000677
1889,2024-02-09 06:28:23,view,141,s000678
114,2025-08-15 00:06:45,wishlist,256,s000679
1824,2025-04-09 09:38:30,purchase,110,s000680
182,2024-08-26 21:06:42,wishlist,43,s000681
1186,2024-03-10 08:52:51,wishlist,290,s000682
648,2024-07-26 19:16:00,wishlist,82,s000683
1704,2024-12-09 11:17:54,remove_from_cart,40,s000684
1747,2024-08-24 21:20:54,view,207,s000685
1110,2024-02-13 19:53:17,purchase,128,s000686
342,2025-06-12 19:01:50,view,33,s000687
1241,2025-04-26 21:47:15,wishlist,174,s000688
461,2025-06-11 18:58:57,wishlist,293,s000689
1665,2024-02-07 08:25:38,purchase,30,s000690
1123,2024-05-26 15:27:26,view,388,s000691
1341,2024-04-12 20:21:24,view,132,s000692
1935,2025-06-12 09:11:19,view,180,s000693
1069,2024-12-19 17:16:42,purchase,388,s000694
2049,2024-06-08 20:48:31,view,213,s000695
1057,2025-04-27 08:49:31,view,55,s000696
475,2025-08-31 20:06:24,view,154,s000697
2279,2024-08-02 17:42:50,wishlist,11,s000698
1451,2024-08-09 08:31:47,add_to_cart,251,s000699
1336,2025-12-07 19:05:57,view,24,s000700
1143,2024-01-05 23:16:49,view,383,s000701
1657,2024-12-12 02:34:03,remove_from_cart,253,s000702
179,2025-05-06 07:28:42,add_to_cart,34,s000703
1701,2024-03-22 12:16:56,add_to_cart,395,s000704
1820,2024-01-01 09:26:46,add_to_cart,23,s000705
2069,2025-03-07 21:59:00,view,60,s000706
1566,2024-03-27 13:00:02,view,338,s000707
319,2024-03-10 11:30:09,add_to_cart,136,s000708
925,2024-05-25 20:25:26,purchase,306,s000709
195,2024-12-04 21:50:05,view,161,s000710
120,2025-08-17 06:53:55,view,254,s000711
455,2024-11-12 21:00:57,view,364,s000712
1939,2024-02-09 15:23:23,view,284,s000713
421,2024-03-27 21:30:51,view,272,s000714
1753,2024-10-15 06:46:10,purchase,250,s000715
725,2025-12-02 10:55:07,view,284,s000716
44,2025-08-08 08:23:10,view,326,s000717
724,2025-08-23 15:14:12,view,382,s000718
1900,2025-01-25 05:33:43,add_to_cart,144,s000719
699,2025-08-09 11:37:51,view,352,s000720
1174,2025-05-01 21:25:37,purchase,353,s000721
2185,2025-09-05 08:49:10,view,277,s000722
1659,2025-03-16 09:06:47,view,67,s000723
2292,2024-11-04 11:52:42,view,277,s000724
287,2025-03-30 08:03:47,add_to_cart,207,s000725
987,2024-05-11 21:59:21,add_to_cart,235,s000726
433,2025-08-07 13:24:48,view,163,s000727
1694,2025-04-14 12:51:22,add_to_cart,78,s000728
1625,2024-05-01 21:03:08,purchase,383,s000729
998,2025-06-13 08:09:51,view,193,s000730
607,2025-01-25 10:02:51,add_to_cart,92,s000731
81,2024-12-05 01:28:35,purchase,199,s000732
1897,2024-07-26 21:55:35,view,105,s000733
397,2025-04-21 18:18:57,view,275,s000734
230,2025-11-15 13:20:34,view,27,s000735
1177,2024-12-17 19:50:36,view,124,s000736
112,2025-04-21 13:14:44,purchase,388,s000737
1697,2024-10-06 18:54:40,view,1,s000738
157,2025-05-13 21:43:15,view,197,s000739
22,2024-03-17 21:03:40,purchase,146,s000740
1290,2024-10-24 09:16:30,view,383,s000741
2002,2024-10-30 02:54:29,view,336,s000742
1509,2024-01-20 00:49:03,view,59,s000743
205,2024-11-22 16:20:58,view,61,s000744
1224,2025-02-06 16:49:00,add_to_cart,247,s000745
738,2024-01-08 11:32:10,add_to_cart,249,s000746
11,2024-08-04 10:11:00,view,228,s000747
574,2025-04-05 10:23:57,view,275,s000748
773,2025-09-29 14:05:51,view,169,s000749
2090,2025-03-18 23:22:00,remove_from_cart,243,s000750
501,2024-01-31 18:44:07,wishlist,107,s000751
1095,2025-10-09 11:05:52,view,45,s000752
521,2025-11-18 22:00:31,view,12,s000753
171,2024-11-30 12:21:27,add_to_cart,141,s000754
872,2025-05-31 08:26:44,add_to_cart,111,s000755
1568,2024-07-16 21:16:28,view,288,s000756
1907,2025-12-01 17:09:43,view,314,s000757
835,2024-09-12 23:23:26,view,309,s000758
186,2025-09-03 10:52:54,view,225,s000759
1955,2024-12-25 10:05:08,add_to_cart,106,s000760
2193,2024-09-06 21:24:37,view,36,s000761
777,2025-05-19 22:22:43,remove_from_cart,221,s000762
345,2024-10-05 19:20:44,wishlist,337,s000763
1147,2024-02-14 16:07:23,view,191,s000764
2225,2025-04-13 07:18:24,remove_from_cart,299,s000765
442,2024-09-08 17:30:56,view,274,s000766
935,2025-05-28 20:08:12,view,123,s000767
638,2024-08-30 09:33:33,add_to_cart,108,s000768
981,2025-05-25 12:49:09,view,54,s000769
629,2025-07-15 00:49:19,view,254,s000770
2238,2024-07-17 12:19:29,view,223,s000771
2047,2025-06-28 05:10:29,view,334,s000772
2074,2024-08-04 13:26:32,view,311,s000773
841,2024-10-08 05:35:49,add_to_cart,249,s000774
604,2025-10-16 21:36:29,view,104,s000775
2494,2025-04-05 10:31:03,add_to_cart,298,s000776
1912,2024-09-25 19:25:08,view,186,s000777
2308,2024-12-02 21:41:53,wishlist,260,s000778
771,2025-04-15 22:43:11,add_to_cart,207,s000779
279,2025-02-15 17:00:00,view,217,s000780
1635,2025-10-24 16:56:58,view,259,s000781
2409,2025-07-07 21:23:10,add_to_cart,25,s000782
1091,2025-01-10 22:27:34,purchase,194,s000783
1842,2024-04-02 18:06:42,add_to_cart,306,s000784
1870,2024-08-19 09:02:35,view,310,s000785
869,2025-11-13 00:34:58,wishlist,136,s000786
1059,2024-09-05 23:35:36,view,132,s000787
1113,2025-03-16 09:57:50,view,274,s000788
1545,2024-10-15 19:08:24,view,355,s000789
410,2024-02-02 23:44:01,view,111,s000790
1731,2025-08-31 10:20:59,add_to_cart,383,s000791
2368,2024-04-23 10:40:01,add_to_cart,244,s000792
2277,2024-03-09 09:33:11,wishlist,5,s000793
1370,2024-03-16 09:06:08,view,362,s000794
2155,2025-10-29 09:57:05,view,271,s000795
1311,2024-12-06 18:15:40,purchase,250,s000796
821,2025-06-26 20:07:53,view,366,s000797
1386,2025-12-01 09:38:38,view,199,s000798
1033,2025-07-31 07:34:10,view,127,s000799
160,2025-06-07 18:26:27,view,181,s000800
2163,2024-06-17 21:28:33,view,159,s000801
1643,2025-10-04 20:21:28,view,130,s000802
1665,2024-05-04 18:44:31,add_to_cart,198,s000803
1297,2025-09-29 07:57:21,add_to_cart,219,s000804
1232,2025-06-23 17:27:25,view,77,s000805
2500,2024-10-26 05:29:10,view,92,s000806
1721,2024-02-15 04:42:01,view,242,s000807
1065,2025-03-12 08:45:59,wishlist,54,s000808
2282,2024-03-22 16:15:39,view,209,s000809
832,2025-08-27 17:24:08,view,275,s000810
1036,2024-02-22 19:11:36,view,217,s000811
1765,2025-06-29 11:23:31,view,45,s000812
2272,2025-03-09 10:31:41,wishlist,27,s000813
1251,2025-08-23 12:30:14,add_to_cart,396,s000814
17,2025-10-21 05:04:09,purchase,332,s000815
1690,2024-08-17 18:02:37,purchase,147,s000816
310,2025-05-13 03:58:54,view,146,s000817
193,2024-09-26 11:53:42,add_to_cart,306,s000818
1324,2025-12-07 10:46:15,view,159,s000819
394,2025-02-13 21:54:25,view,243,s000820
2011,2024-05-22 20:44:10,purchase,373,s000821
18,2024-06-29 20:08:21,add_to_cart,332,s000822
2253,2024-11-08 21:43:59,purchase,293,s000823
232,2024-07-23 08:06:26,wishlist,256,s000824
1530,2024-05-23 17:06:02,purchase,397,s000825
243,2024-04-25 18:48:58,view,322,s000826
484,2025-08-04 18:16:00,add_to_cart,254,s000827
1465,2025-07-31 12:11:09,wishlist,18,s000828
1723,2024-05-17 20:41:19,purchase,132,s000829
1696,2025-02-19 13:43:58,view,174,s000830
1311,2025-03-25 21:43:54,view,99,s000831
335,2025-04-22 15:44:36,wishlist,211,s000832
788,2024-05-25 21:35:34,remove_from_cart,368,s000833
1407,2025-08-01 21:31:59,view,184,s000834
768,2025-09-29 06:22:56,view,31,s000835
2169,2024-09-13 21:48:14,view,378,s000836
406,2024-10-18 09:14:01,wishlist,205,s000837
1009,2025-01-25 08:31:29,remove_from_cart,322,s000838
1208,2024-02-21 09:49:45,wishlist,330,s000839
2430,2024-05-12 19:33:27,wishlist,360,s000840
2044,2025-06-05 09:45:03,view,355,s000841
1936,2025-10-12 18:48:25,remove_from_cart,233,s000842
1970,2025-04-03 20:51:32,view,77,s000843
1212,2024-12-20 01:28:40,wishlist,53,s000844
306,2025-08-17 17:35:18,view,12,s000845
712,2025-02-11 17:15:04,view,315,s000846
1064,2024-12-04 15:27:22,add_to_cart,68,s000847
2476,2024-09-08 05:58:55,purchase,241,s000848
1165,2025-03-17 00:41:23,view,265,s000849
2347,2025-02-02 20:53:33,purchase,291,s000850
937,2024-04-08 11:24:22,wishlist,136,s000851
604,2024-02-17 09:16:17,view,395,s000852
1915,2024-11-01 20:26:54,add_to_cart,355,s000853
292,2024-09-25 10:41:18,view,376,s000854
1843,2024-02-20 18:17:54,view,277,s000855
85,2024-02-25 23:46:53,view,381,s000856
2143,2025-07-12 07:04:11,view,84,s000857
624,2024-07-31 15:20:16,view,49,s000858
2031,2024-03-25 09:29:40,wishlist,284,s000859
213,2024-06-13 21:28:01,add_to_cart,250,s000860
82,2025-03-05 07:42:13,view,327,s000861
1658,2024-08-24 19:55:48,wishlist,92,s000862
829,2024-06-08 14:00:49,view,67,s000863
2152,2025-11-02 15:30:32,add_to_cart,27,s000864
990,2025-10-20 15:31:42,view,226,s000865
782,2024-06-28 13:53:12,view,318,s000866
446,2025-05-17 10:06:55,add_to_cart,266,s000867
2402,2024-02-18 23:58:23,view,280,s000868
2330,2025-09-14 12:09:47,add_to_cart,79,s000869
413,2025-11-22 11:20:38,remove_from_cart,215,s000870
1285,2024-02-23 09:54:51,add_to_cart,85,s000871
2024,2025-02-14 10:14:12,wishlist,51,s000872
290,2025-09-01 22:14:04,purchase,332,s000873
874,2025-10-27 14:57:24,wishlist,329,s000874
1733,2024-12-23 13:23:40,view,384,s000875
462,2024-10-12 20:10:31,add_to_cart,11,s000876
1261,2024-02-10 17:56:52,purchase,340,s000877
1901,2025-05-13 11:40:08,wishlist,29,s000878
932,2024-03-20 05:41:50,view,263,s000879
392,2024-12-02 10:13:56,view,315,s000880
1570,2025-10-17 19:29:40,add_to_cart,307,s000881
688,2024-07-06 22:18:43,purchase,363,s000882
1577,2024-01-22 12:32:43,add_to_cart,397,s000883
1300,2024-08-29 19:22:10,add_to_cart,100,s000884
846,2024-07-05 21:01:28,view,276,s000885
2469,2024-08-26 10:41:19,view,99,s000886
2494,2025-06-30 20:37:45,add_to_cart,138,s000887
1107,2024-04-09 17:48:48,add_to_cart,162,s000888
721,2025-01-25 09:17:00,wishlist,325,s000889
578,2025-06-07 22:04:54,view,393,s000890
937,2025-10-21 16:00:41,view,341,s000891
1313,2025-04-18 16:22:05,add_to_cart,346,s000892
486,2025-09-19 06:34:27,view,16,s000893
78,2024-06-17 07:17:53,purchase,245,s000894
1697,2024-02-22 06:26:51,view,220,s000895
1881,2025-11-07 01:05:46,view,352,s000896
1108,2025-10-07 00:05:00,wishlist,121,s000897
1607,2025-05-17 14:44:19,view,335,s000898
1718,2025-06-30 20:25:23,purchase,329,s000899
789,2024-01-26 18:30:19,view,372,s000900
241,2025-12-01 15:39:01,purchase,173,s000901
623,2025-11-09 18:19:57,wishlist,124,s000902
762,2025-03-03 14:01:55,view,61,s000903
401,2025-03-13 10:54:53,wishlist,193,s000904
901,2024-02-27 20:55:18,view,7,s000905
2443,2025-01-28 19:04:40,wishlist,1,s000906
1712,2025-11-06 05:36:51,add_to_cart,77,s000907
457,2024-07-12 14:54:53,view,181,s000908
1631,2024-01-30 05:27:54,wishlist,63,s000909
237,2024-01-26 09:07:29,add_to_cart,170,s000910
2352,2024-12-28 14:38:27,add_to_cart,328,s000911
426,2025-04-09 09:28:02,add_to_cart,305,s000912
1587,2024-11-04 13:39:26,purchase,345,s000913
610,2024-08-04 22:14:01,add_to_cart,77,s000914
2008,2025-08-29 19:28:54,add_to_cart,278,s000915
2083,2025-11-24 20:29:22,add_to_cart,259,s000916
2176,2024-01-16 19:11:28,wishlist,380,s000917
2058,2024-02-09 09:55:49,wishlist,96,s000918
2335,2025-07-06 21:16:31,purchase,366,s000919
2419,2025-08-02 20:12:54,purchase,182,s000920
886,2025-01-16 08:42:05,view,197,s000921
1342,2025-09-06 19:04:17,view,196,s000922
653,2025-05-01 10:53:25,view,274,s000923
2495,2025-06-10 20:52:07,add_to_cart,329,s000924
1841,2025-01-29 10:36:17,add_to_cart,41,s000925
687,2024-02-07 09:06:23,wishlist,340,s000926
1673,2025-06-30 23:05:50,view,328,s000927
257,2025-05-11 19:45:15,view,187,s000928
2377,2024-11-02 21:38:03,view,12,s000929
1251,2024-10-31 05:22:43,purchase,145,s000930
266,2024-04-08 20:39:16,wishlist,169,s000931
2026,2024-11-08 06:55:45,add_to_cart,287,s000932
298,2025-10-02 08:50:53,add_to_cart,319,s000933
223,2025-12-02 20:27:43,view,11,s000934
1732,2024-09-19 22:18:19,wishlist,268,s000935
1757,2024-05-18 19:06:06,view,328,s000936
1912,2024-11-07 18:10:00,view,351,s000937
1921,2024-02-11 03:47:33,purchase,26,s000938
1412,2024-06-14 23:00:16,add_to_cart,284,s000939
1965,2025-02-24 17:44:20,remove_from_cart,249,s000940
724,2024-06-11 03:03:12,view,146,s000941
265,2025-06-17 21:05:28,view,383,s000942
2288,2025-09-26 20:43:19,add_to_cart,312,s000943
1918,2025-07-20 22:39:17,add_to_cart,215,s000944
1419,2025-02-09 08:23:04,add_to_cart,260,s000945
156,2025-12-08 21:51:25,view,43,s000946
1075,2024-01-11 23:28:58,purchase,319,s000947
1940,2025-05-28 17:54:43,view,29,s000948
2074,2025-08-03 18:23:47,view,89,s000949
814,2024-02-24 16:11:05,view,356,s000950
18,2024-03-31 18:21:30,view,61,s000951
1133,2024-05-08 22:55:06,view,399,s000952
2236,2024-02-01 23:51:15,view,391,s000953
839,2024-09-06 15:13:39,view,241,s000954
481,2025-04-12 08:20:09,remove_from_cart,237,s000955
903,2024-06-23 09:09:06,purchase,76,s000956
2331,2024-07-27 15:36:56,view,179,s000957
1791,2025-03-08 15:56:14,view,85,s000958
51,2024-12-07 21:20:49,view,216,s000959
2144,2024-03-28 10:33:10,add_to_cart,23,s000960
1199,2024-02-24 19:10:33,view,22,s000961
1497,2024-06-27 13:11:36,view,377,s000962
1851,2025-01-23 21:10:40,add_to_cart,12,s000963
2076,2024-12-19 11:33:03,view,238,s000964
2206,2025-06-08 08:09:48,view,69,s000965
339,2024-09-11 11:01:04,view,210,s000966
811,2025-10-15 13:01:49,view,70,s000967
1232,2024-06-06 21:18:59,wishlist,393,s000968
1953,2025-05-24 21:34:32,remove_from_cart,173,s000969
1727,2025-11-03 06:28:37,add_to_cart,109,s000970
1936,2025-07-11 21:44:54,view,5,s000971
2073,2024-07-27 17:47:04,purchase,95,s000972
615,2025-04-11 09:42:55,add_to_cart,336,s000973
1353,2025-01-11 11:12:48,add_to_cart,232,s000974
1594,2024-07-10 10:10:40,view,139,s000975
1571,2025-05-13 08:34:56,add_to_cart,80,s000976
1150,2024-12-25 09:17:51,wishlist,396,s000977
2409,2024-02-08 11:13:33,view,290,s000978
308,2025-10-04 22:02:58,remove_from_cart,287,s000979
2336,2025-05-18 09:38:16,view,304,s000980
152,2025-03-20 16:33:46,view,197,s000981
578,2024-07-18 23:33:46,view,37,s000982
1254,2024-05-25 15:44:31,purchase,356,s000983
434,2024-04-07 13:12:40,view,385,s000984
1543,2025-11-27 22:48:26,wishlist,307,s000985
1295,2024-06-13 17:39:19,view,321,s000986
878,2025-06-13 16:39:37,add_to_cart,164,s000987
7,2024-05-30 16:32:48,purchase,347,s000988
1572,2024-09-22 06:56:57,view,391,s000989
408,2025-08-05 08:13:45,view,145,s000990
1002,2024-04-11 15:32:41,view,400,s000991
2288,2025-11-29 09:49:17,view,340,s000992
1999,2025-05-13 20:11:27,wishlist,69,s000993
2025,2025-04-09 08:35:50,wishlist,254,s000994
298,2024-11-19 19:32:03,purchase,367,s000995
955,2024-03-22 19:02:49,add_to_cart,263,s000996
1921,2024-12-22 11:49:24,add_to_cart,292,s000997
1071,2024-01-25 07:48:02,view,91,s000998
2153,2024-07-17 13:38:05,remove_from_cart,383,s000999
936,2024-10-01 22:22:39,remove_from_cart,54,s001000
1267,2025-08-13 05:43:13,view,199,s001001
296,2024-03-01 13:48:01,view,251,s001002
1002,2024-07-18 10:34:35,view,72,s001003
326,2025-03-11 20:01:26,view,273,s001004
1072,2024-12-19 07:29:10,wishlist,60,s001005
367,2025-09-08 07:36:22,view,284,s001006
175,2024-10-01 20:29:38,add_to_cart,10,s001007
741,2024-02-01 09:55:40,view,388,s001008
799,2024-05-26 06:42:28,wishlist,279,s001009
724,2024-05-11 18:35:56,purchase,16,s001010
2445,2024-11-03 21:48:17,view,160,s001011
1588,2024-02-07 09:25:02,wishlist,43,s001012
2029,2024-08-05 08:40:47,view,74,s001013
