reaction_id,post_id,user_id,reaction_type,created_at
570,2395,407,Smile,2025-05-22 22:30:29
571,6024,1794,Wow,2025-04-22 23:45:04
572,2058,206,Smile,2025-02-16 05:44:01
573,6366,2011,Wow,2025-06-22 01:08:54
574,675,1495,Agree,2025-05-21 22:02:15
575,6322,2006,Helpful,2025-08-28 16:39:15
576,5197,1752,Wow,2025-09-09 13:58:19
577,5207,1628,Wow,2025-06-28 16:34:05
578,6462,482,Smile,2025-02-26 23:22:55
579,3020,1117,Agree,2025-08-12 16:21:00
580,3045,1430,Helpful,2025-10-05 23:17:04
581,3081,255,Helpful,2025-08-08 03:13:16
582,1778,1294,Smile,2025-09-26 16:07:59
583,1667,555,Love,2025-08-26 05:16:20
584,6449,1127,Helpful,2025-04-17 14:21:07
585,1345,416,Wow,2025-11-21 20:02:08
586,3628,378,Thank,2025-04-30 00:57:14
587,6099,1037,Helpful,2025-04-23 01:43:32
588,3255,515,Helpful,2025-09-16 16:46:56
589,5739,1046,Thank,2025-08-10 23:32:34
590,5794,1736,Love,2025-11-25 21:20:18
591,1193,394,Helpful,2025-02-02 11:24:43
592,2788,138,Helpful,2025-07-21 14:54:15
593,3280,1170,Wow,2025-05-06 14:40:25
594,3486,768,Sad,2025-06-09 10:12:12
595,2212,1341,Sad,2025-11-07 00:44:14
596,2692,116,Wow,2025-07-24 22:49:57
597,3441,1460,Sad,2025-11-06 03:11:24
598,1790,1723,Love,2025-01-23 19:25:16
599,5308,1655,Agree,2025-04-27 01:25:16
600,2447,546,Love,2025-04-11 14:45:32
601,5183,1745,Smile,2025-04-20 07:54:17
602,3837,1053,Helpful,2025-11-28 14:50:18
603,620,992,Agree,2025-05-25 11:22:32
604,4481,1707,Wow,2025-11-08 02:57:22
605,5415,497,Sad,2025-10-23 22:48:27
606,2304,298,Smile,2025-06-21 16:05:22
607,5843,1090,Helpful,2025-08-06 10:27:41
608,4335,1723,Thank,2025-09-20 09:40:37
609,1507,1219,Sad,2025-05-17 13:57:22
610,4874,832,Helpful,2025-03-24 21:41:41
611,5206,682,Smile,2025-01-12 13:03:00
612,912,1841,Helpful,2025-05-03 02:25:56
613,3303,1157,Sad,2025-05-11 01:10:51
614,4683,1050,Helpful,2025-06-09 02:03:00
615,1397,468,Helpful,2025-05-07 06:07:45
616,756,1656,Love,2025-08-15 07:15:35
617,2515,718,Thank,2025-06-12 09:32:09
618,3494,1506,Agree,2025-02-28 01:47:56
619,2571,1744,Thank,2025-12-01 08:55:42
620,3921,1815,Agree,2025-10-11 13:54:17
621,4270,1461,Thank,2025-11-15 20:40:59
622,6320,1379,Agree,2025-03-29 10:14:15
623,2375,1371,Wow,2025-06-16 02:50:49
624,3618,755,Thank,2025-10-07 02:55:45
625,674,1525,Agree,2025-04-09 14:25:49
626,1071,921,Smile,2025-01-09 13:08:33
627,2632,1255,Love,2025-12-05 18:05:38
628,5968,442,Love,2025-08-26 12:17:37
629,682,2014,Thank,2025-06-15 00:55:03
630,3392,1861,Thank,2025-10-21 21:31:33
631,1153,997,Sad,2025-09-14 14:52:55
632,5432,1006,Wow,2025-08-10 07:22:24
633,3070,1055,Agree,2025-06-04 09:54:58
634,6243,920,Helpful,2025-06-22 12:51:44
635,1651,1979,Thank,2025-08-22 19:42:49
636,1123,1111,Smile,2025-05-04 16:15:36
637,5508,678,Love,2025-03-25 01:59:25
638,4977,1330,Helpful,2025-08-26 01:37:26
639,2132,1780,Helpful,2025-08-21 15:40:05
640,3849,732,Agree,2025-01-20 14:14:42
641,2799,2092,Agree,2025-06-22 23:07:27
642,5661,205,Agree,2025-09-20 11:52:00
643,3440,1935,Smile,2025-03-13 03:35:16
644,1549,1834,Love,2025-08-28 23:07:01
645,5067,1597,Thank,2025-04-15 09:51:24
646,1808,1314,Wow,2025-05-26 04:44:30
647,1801,276,Wow,2025-03-06 11:31:30
648,6287,1720,Thank,2025-05-11 06:09:23
649,1401,1500,Smile,2025-04-24 11:57:15
650,6108,245,Sad,2025-10-25 23:59:48
651,5484,541,Sad,2025-12-06 05:11:45
652,619,1791,Wow,2025-01-12 19:42:10
653,5982,1167,Smile,2025-04-26 10:28:04
654,2342,191,Love,2025-10-15 20:26:41
655,1638,1033,Agree,2025-03-20 02:16:30
656,2887,2021,Wow,2025-09-14 11:28:37
657,6349,1253,Thank,2025-12-07 12:45:55
658,6101,669,Smile,2025-06-11 18:09:11
659,5347,149,Sad,2025-12-04 16:29:21
660,1603,748,Love,2025-04-24 14:02:39
661,1575,1357,Smile,2025-06-28 23:45:57
662,4600,909,Thank,2025-05-12 02:51:18
663,4180,1823,Love,2025-10-04 21:28:06
664,5375,1464,Agree,2025-08-01 22:29:33
665,2299,404,Thank,2025-09-10 08:36:28
666,3921,1735,Helpful,2025-10-11 23:15:17
667,610,1759,Wow,2025-05-19 00:31:24
668,2815,1239,Thank,2025-07-11 22:46:29
669,2193,1154,Smile,2025-04-21 17:43:45
670,4162,407,Love,2025-12-11 16:49:50
671,2331,276,Thank,2025-12-14 17:38:47
672,2219,344,Wow,2025-03-15 18:04:50
673,3883,755,Love,2025-05-14 22:39:18
674,853,1725,Love,2025-03-10 16:36:42
675,3114,1902,Wow,2025-05-25 19:20:16
676,5657,1782,Helpful,2025-10-14 01:16:07
677,5489,1716,Agree,2025-09-20 08:04:12
678,3838,1121,Love,2025-07-28 14:21:30
679,4526,548,Smile,2025-02-01 13:21:16
680,3268,830,Smile,2025-09-13 02:38:10
681,3208,625,Helpful,2025-06-06 12:00:57
682,1402,311,Wow,2025-08-16 23:01:22
683,3423,1775,Wow,2025-01-23 07:20:56
684,2995,1595,Thank,2025-08-27 21:55:32
685,2556,1277,Thank,2025-08-19 22:14:07
686,4062,1870,Sad,2025-04-28 23:21:16
687,4810,1348,Helpful,2025-05-29 05:48:06
688,2964,1128,Wow,2025-01-03 20:48:58
689,3672,252,Love,2025-09-03 00:06:58
690,5905,1879,Love,2025-11-25 15:03:39
691,4138,128,Sad,2025-11-06 13:50:08
692,2708,1236,Wow,2025-07-10 02:35:23
693,604,1228,Thank,2025-10-26 12:59:36
694,1753,489,Thank,2025-03-16 11:25:57
695,3561,1052,Sad,2025-12-15 01:14:24
696,3097,942,Helpful,2025-06-05 11:49:29
697,3511,423,Agree,2025-07-26 02:43:59
698,2603,2087,Love,2025-09-28 06:25:07
699,3412,1023,Sad,2025-06-28 17:47:04
700,3148,1934,Wow,2025-04-16 10:28:39
701,5231,1725,Smile,2025-10-31 17:58:12
702,5608,1298,Sad,2025-09-24 13:53:49
703,4524,1935,Agree,2025-02-22 18:16:32
704,1463,754,Agree,2025-12-07 15:35:25
705,4598,706,Helpful,2025-04-28 04:21:38
706,1800,1700,Helpful,2025-04-13 20:26:36
707,4343,947,Thank,2025-05-28 05:30:49
708,591,483,Helpful,2025-10-11 09:38:53
709,1949,1377,Thank,2025-08-12 18:53:21
710,2861,170,Smile,2025-03-16 14:22:08
711,1324,1572,Wow,2025-10-23 13:07:02
712,3188,494,Thank,2025-06-24 17:42:36
713,4461,723,Sad,2025-08-29 22:30:55
714,4032,600,Agree,2025-04-10 16:18:30
715,3207,1324,Thank,2025-02-05 00:40:26
716,5859,577,Thank,2025-12-06 11:54:05
717,2525,881,Agree,2025-11-16 22:45:13
718,792,1529,Sad,2025-03-12 18:05:27
719,1715,1492,Sad,2025-10-19 04:59:18
720,2151,1816,Agree,2025-03-27 09:23:08
721,6379,2083,Sad,2025-10-07 14:32:15
722,6101,1130,Love,2025-06-11 09:02:11
723,4002,930,Helpful,2025-09-14 18:10:02
724,715,872,Love,2025-03-01 22:12:15
725,1136,171,Love,2025-05-14 21:27:56
726,6001,1761,Wow,2025-03-14 20:29:18
727,2749,1482,Smile,2025-09-18 22:49:56
728,563,1649,Sad,2025-07-01 19:55:15
729,3431,1818,Love,2025-09-05 20:44:25
730,5925,561,Helpful,2025-04-22 21:48:18
731,2036,248,Agree,2025-12-14 00:38:35
732,4985,1139,Agree,2025-10-28 01:10:24
733,557,1757,Wow,2025-01-19 22:45:18
734,1193,159,Thank,2025-02-02 02:36:43
735,5214,483,Love,2025-07-26 14:03:37
736,4494,337,Sad,2025-09-25 18:05:52
737,5340,1163,Smile,2025-01-05 22:44:58
738,5691,913,Sad,2025-09-11 05:42:11
739,1507,1023,Sad,2025-05-17 10:25:22
740,6353,1590,Smile,2025-04-08 17:46:55
741,3045,874,Smile,2025-10-05 09:51:04
742,4185,1830,Love,2025-09-29 14:18:48
743,4443,2084,Love,2025-03-10 01:08:42
744,5416,2025,Wow,2025-11-13 03:00:42
745,1112,1204,Love,2025-11-30 16:52:30
746,1454,1705,Thank,2025-10-23 00:28:01
747,1983,821,Wow,2025-08-15 03:18:55
748,2735,1017,Helpful,2025-09-23 00:53:06
749,3161,172,Love,2025-09-19 19:46:55
750,4164,2060,Smile,2025-05-01 17:00:45
751,5639,505,Thank,2025-09-23 15:21:04
752,841,1585,Smile,2025-09-29 00:06:57
753,1673,2091,Agree,2025-05-28 14:38:49
754,2649,758,Smile,2025-07-27 20:43:51
755,2229,1278,Thank,2025-08-11 14:26:03
756,2449,965,Smile,2025-05-31 04:10:35
757,1313,623,Sad,2025-10-19 19:13:12
758,2020,931,Love,2025-03-18 01:40:35
759,2336,1949,Agree,2025-05-14 20:50:04
760,775,243,Helpful,2025-09-27 21:36:20
761,6094,1982,Love,2025-09-21 02:50:58
762,1181,1818,Helpful,2025-05-13 22:26:16
763,1779,303,Smile,2025-01-11 03:36:47
764,5031,811,Agree,2025-06-06 21:58:09
765,1192,1209,Love,2025-09-18 13:19:48
766,4383,472,Helpful,2025-05-10 05:24:29
767,2455,1139,Helpful,2025-05-22 10:29:02
768,1218,545,Helpful,2025-09-17 09:34:05
769,5605,154,Helpful,2025-04-07 03:41:00
770,2887,1376,Sad,2025-09-15 05:14:37
771,1461,1197,Thank,2025-12-13 04:15:58
772,2694,732,Helpful,2025-01-02 23:43:47
773,3793,1001,Agree,2025-04-04 21:29:05
774,2685,318,Wow,2025-08-06 00:27:03
775,4306,1585,Wow,2025-11-21 22:01:42
776,3075,985,Smile,2025-07-20 21:46:00
777,1830,619,Agree,2025-06-13 01:24:39
778,3697,1310,Helpful,2025-09-11 14:49:39
779,3800,2003,Agree,2025-09-01 23:27:46
780,3385,1789,Sad,2025-03-20 17:27:58
781,5418,1558,Smile,2025-08-16 12:12:33
782,1817,1799,Agree,2025-10-17 00:46:52
783,935,345,Sad,2025-06-27 20:46:18
784,1496,268,Thank,2025-06-14 21:05:30
785,1370,169,Smile,2025-01-23 08:28:11
786,668,1117,Wow,2025-05-11 22:54:02
787,5873,1062,Helpful,2025-12-11 06:10:40
788,4400,866,Helpful,2025-04-24 08:36:08
789,1467,1592,Thank,2025-10-16 05:03:01
790,1552,596,Wow,2025-11-19 21:22:20
791,4458,1388,Thank,2025-07-15 22:39:50
792,3910,967,Helpful,2025-10-19 03:58:07
793,5243,1982,Thank,2025-10-18 12:09:10
794,4199,911,Agree,2025-05-18 23:57:20
795,4562,1631,Smile,2025-07-13 23:12:44
796,1044,1798,Thank,2025-09-12 05:24:10
797,3819,1890,Wow,2025-09-10 13:36:15
798,6069,1173,Wow,2025-06-08 12:26:06
799,5852,1741,Smile,2025-07-09 20:12:31
800,2678,799,Thank,2025-05-19 12:41:03
801,2733,1139,Wow,2025-07-10 06:19:58
802,3810,555,Wow,2025-12-04 15:00:33
803,3965,700,Smile,2025-11-05 21:41:59
804,1373,1912,Helpful,2025-09-30 19:20:31
805,4543,2042,Sad,2025-01-27 06:16:13
806,2445,856,Helpful,2025-02-22 11:41:50
807,3089,1524,Sad,2025-07-12 02:11:53
808,4917,474,Thank,2025-09-16 21:17:17
809,1145,2051,Thank,2025-09-01 20:05:28
810,5029,149,Love,2025-10-22 00:51:21
811,3702,2075,Wow,2025-12-05 19:23:44
812,6034,1510,Wow,2025-04-11 13:33:21
813,4528,103,Smile,2025-08-18 19:44:02
814,3509,1134,Love,2025-08-17 17:43:23
815,5044,1532,Helpful,2025-11-04 00:47:43
816,2980,475,Helpful,2025-06-24 03:06:27
817,3446,1892,Wow,2025-11-25 07:24:54
818,5732,134,Smile,2025-05-07 16:48:50
819,1612,530,Sad,2025-05-26 08:04:48
820,1991,461,Smile,2025-09-13 04:28:10
821,4876,341,Wow,2025-08-25 17:31:08
822,2007,627,Thank,2025-07-25 17:54:14
823,6310,1128,Sad,2025-04-14 20:06:42
824,2620,811,Agree,2025-10-22 13:09:16
825,3053,449,Thank,2025-08-07 00:59:14
826,6475,1068,Smile,2025-07-12 06:57:19
827,4226,1948,Agree,2025-03-15 02:29:32
828,2008,961,Thank,2025-06-19 19:38:08
829,1426,1355,Love,2025-01-29 13:06:51
830,2329,808,Helpful,2025-09-13 16:39:07
831,5527,1062,Love,2025-08-31 04:47:51
832,2824,1206,Thank,2025-03-11 12:42:42
833,1883,574,Agree,2025-08-09 03:23:41
834,3439,1870,Wow,2025-12-05 12:08:22
835,5661,1324,Sad,2025-09-20 12:48:00
836,2430,2088,Agree,2025-08-25 21:48:14
837,5868,228,Sad,2025-09-09 13:39:47
838,2863,906,Agree,2025-04-12 14:19:51
839,5504,749,Smile,2025-03-18 07:45:45
840,3149,1722,Wow,2025-11-28 17:46:42
841,4011,1727,Agree,2025-05-28 18:16:29
842,3047,1967,Love,2025-11-15 23:35:14
843,1454,695,Helpful,2025-10-23 12:28:01
844,2702,2069,Wow,2025-10-17 22:21:51
845,2629,2040,Wow,2025-01-07 14:51:26
846,5261,1723,Love,2025-09-19 05:32:34
847,3276,1996,Sad,2025-07-13 21:57:45
848,4981,494,Wow,2025-11-28 05:23:53
849,2721,654,Thank,2025-11-25 22:48:56
850,4787,1618,Sad,2025-07-26 10:38:14
851,4307,1359,Sad,2025-12-13 22:37:35
852,1763,1887,Helpful,2025-02-12 05:08:33
853,4576,2084,Thank,2025-10-22 20:39:37
854,2933,2043,Love,2025-02-03 14:02:32
855,6101,1991,Smile,2025-06-11 10:11:11
856,931,1210,Thank,2025-06-27 23:57:50
857,4387,1143,Wow,2025-08-20 12:55:31
858,3262,405,Smile,2025-08-13 18:03:44
859,3478,900,Smile,2025-04-24 10:44:52
860,1851,2090,Thank,2025-05-15 15:43:18
861,1409,1176,Helpful,2025-11-20 05:52:52
862,6126,768,Smile,2025-11-15 11:09:09
863,5665,753,Helpful,2025-09-15 23:03:27
864,1187,268,Agree,2025-07-08 17:58:42
865,1624,1521,Smile,2025-12-12 19:47:53
866,5224,966,Helpful,2025-06-14 04:54:57
867,2043,1638,Agree,2025-10-13 12:46:32
868,4375,1197,Smile,2025-06-01 09:10:56
869,1709,1960,Wow,2025-04-09 23:25:17
870,869,154,Sad,2025-11-12 21:20:23
871,5593,1736,Smile,2025-02-13 21:40:02
872,2376,226,Agree,2025-10-13 09:37:11
873,1512,877,Helpful,2025-11-14 23:03:50
874,5442,1171,Love,2025-07-02 03:14:43
875,6164,1983,Thank,2025-02-12 20:29:51
876,2628,2008,Helpful,2025-07-24 01:55:33
877,3843,1265,Sad,2025-02-12 11:00:17
878,6342,807,Smile,2025-05-14 17:19:54
879,6383,1307,Thank,2025-07-24 11:01:10
880,5274,355,Helpful,2025-02-28 21:57:04
881,3114,1929,Smile,2025-05-26 00:10:16
882,593,950,Love,2025-11-24 13:15:07
883,978,607,Love,2025-09-20 14:08:41
884,722,1950,Smile,2025-09-26 06:23:06
885,3944,1100,Wow,2025-05-09 13:58:56
886,4270,1400,Love,2025-11-15 23:20:59
887,4361,1157,Smile,2025-09-29 06:25:58
888,3630,1649,Wow,2025-06-22 14:42:36
889,6160,796,Wow,2025-03-05 23:34:01
890,2391,1922,Wow,2025-07-11 10:29:24
891,3622,933,Wow,2025-05-29 23:04:23
892,995,2049,Thank,2025-08-13 06:28:48
893,5951,663,Sad,2025-12-10 21:59:10
894,3475,1589,Sad,2025-05-15 22:09:25
895,5950,1363,Smile,2025-02-23 17:39:52
896,5133,1475,Agree,2025-05-13 12:03:03
897,4380,543,Helpful,2025-10-14 20:15:10
898,2962,1932,Love,2025-05-08 10:52:03
899,1753,689,Love,2025-03-15 22:42:57
900,2452,148,Helpful,2025-07-22 01:28:14
901,4279,1877,Wow,2025-11-27 17:57:17
902,3915,830,Helpful,2025-06-12 07:37:09
903,5392,1347,Thank,2025-08-20 10:11:49
904,2047,1229,Love,2025-10-18 02:44:36
905,5492,1092,Sad,2025-09-22 16:03:03
906,3751,871,Helpful,2025-06-23 06:14:12
907,5601,314,Love,2025-04-15 11:58:53
908,1487,1697,Helpful,2025-09-15 01:40:04
909,3271,766,Sad,2025-08-01 22:45:11
910,2998,816,Love,2025-04-10 04:04:05
911,2211,1399,Thank,2025-05-29 02:26:03
912,5718,1340,Wow,2025-12-10 08:16:23
913,1383,1179,Smile,2025-06-04 11:26:08
914,3375,1686,Sad,2025-11-10 15:49:59
915,519,1563,Helpful,2025-02-18 17:18:48
916,5500,909,Thank,2025-06-25 04:42:15
917,952,1273,Agree,2025-12-09 08:45:22
918,2614,540,Smile,2025-03-12 20:51:28
919,554,1098,Sad,2025-06-30 22:45:51
920,1982,1147,Helpful,2025-09-16 08:37:24
921,760,332,Helpful,2025-06-15 14:02:54
922,2958,796,Sad,2025-09-02 04:39:40
923,5343,331,Thank,2025-01-25 11:36:52
924,2496,435,Smile,2025-04-02 21:55:03
925,525,1491,Helpful,2025-11-21 09:16:15
926,5081,1509,Love,2025-07-17 14:06:54
927,5648,1527,Smile,2025-04-02 17:59:37
928,2213,633,Agree,2025-05-09 02:47:39
929,3844,1534,Thank,2025-06-21 12:59:52
930,5563,600,Sad,2025-12-03 23:14:40
931,4996,244,Thank,2025-09-14 09:19:39
932,5283,1571,Love,2025-06-21 11:24:46
933,2337,1897,Sad,2025-06-19 02:02:35
934,6218,642,Thank,2025-09-25 15:07:51
935,3541,2010,Thank,2025-05-15 18:18:23
936,2155,1048,Helpful,2025-05-04 12:11:28
937,2409,484,Sad,2025-08-25 19:54:58
938,5131,565,Helpful,2025-02-17 11:02:16
939,1511,958,Helpful,2025-07-19 01:53:42
940,5398,2099,Agree,2025-11-10 02:56:25
941,6209,1059,Love,2025-09-25 10:46:43
942,3231,689,Smile,2025-06-12 01:43:11
943,1560,550,Smile,2025-05-01 03:18:52
944,1775,931,Thank,2025-10-12 06:56:33
945,1653,445,Smile,2025-02-08 02:30:13
946,4562,2046,Wow,2025-07-13 20:42:44
947,4433,2052,Sad,2025-05-14 05:25:33
948,1202,1609,Thank,2025-10-30 01:22:10
949,2384,1540,Smile,2025-05-18 17:25:18
950,6321,1026,Love,2025-10-18 20:07:10
951,5411,1211,Agree,2025-10-01 23:19:02
952,633,1399,Smile,2025-08-27 02:22:57
953,1321,1931,Sad,2025-05-03 21:28:32
954,5557,1362,Love,2025-06-18 00:31:14
955,2267,1270,Smile,2025-05-14 02:46:57
956,5374,1760,Sad,2025-09-19 20:32:55
957,2017,522,Smile,2025-08-09 13:59:38
958,1839,1207,Thank,2025-08-09 00:17:56
959,1472,2009,Sad,2025-10-26 00:10:02
960,4833,1910,Wow,2025-10-30 04:05:27
961,5313,600,Thank,2025-05-24 01:37:14
962,2234,1504,Agree,2025-09-28 18:39:38
963,2868,1723,Smile,2025-03-24 12:31:15
964,6196,376,Agree,2025-04-07 15:21:44
965,2784,1632,Love,2025-09-13 19:59:43
966,1416,304,Sad,2025-04-17 14:01:04
967,3760,1239,Smile,2025-10-04 13:53:21
968,6251,1891,Thank,2025-03-07 04:00:25
969,2548,1710,Love,2025-08-25 23:39:52
970,1079,186,Agree,2025-01-17 00:49:18
971,2690,1532,Sad,2025-04-11 11:01:44
972,5886,327,Wow,2025-10-11 11:22:43
973,5054,176,Smile,2025-03-02 06:54:31
974,2504,1305,Thank,2025-06-18 13:40:44
975,1384,402,Thank,2025-11-08 18:52:45
976,5485,330,Helpful,2025-08-26 19:03:29
977,501,2068,Smile,2025-11-24 13:02:10
978,2854,1638,Thank,2025-01-26 19:10:37
979,1067,1698,Sad,2025-10-20 23:24:32
980,6493,262,Smile,2025-10-11 12:14:36
981,650,2032,Sad,2025-05-05 22:06:43
982,3205,278,Thank,2025-02-07 05:25:19
983,5804,258,Smile,2025-11-30 18:42:17
984,2327,556,Love,2025-12-15 00:43:11
985,1269,1339,Helpful,2025-04-22 23:51:19
986,4738,421,Helpful,2025-07-28 22:20:37
987,3507,923,Helpful,2025-08-08 03:56:22
988,2772,1792,Helpful,2025-09-19 05:07:34
989,4016,1815,Sad,2025-04-04 21:19:10
990,1354,1627,Helpful,2025-03-09 01:12:48
991,5184,1927,Helpful,2025-01-18 21:20:37
992,4136,1006,Love,2025-11-11 21:12:53
993,2132,1537,Helpful,2025-08-21 00:20:05
994,6033,579,Sad,2025-07-16 21:31:11
995,2850,183,Thank,2025-07-27 14:52:27
996,6138,1787,Agree,2025-01-19 20:26:19
997,2854,652,Love,2025-01-26 19:35:37
998,5651,1471,Sad,2025-11-25 17:25:01
999,3961,1108,Helpful,2025-08-03 01:23:21
1000,4467,1549,Smile,2025-10-20 20:40:27
1001,2299,370,Helpful,2025-09-09 20:42:28
1002,5712,781,Sad,2025-10-21 01:38:43
1003,2898,1302,Helpful,2025-04-05 18:04:59
1004,537,1782,Smile,2025-11-07 11:40:10
1005,5554,1248,Helpful,2025-10-19 11:38:16
1006,2581,197,Wow,2025-05-06 14:31:49
1007,1845,1139,Helpful,2025-09-30 01:19:33
1008,3035,2074,Smile,2025-01-01 22:33:25
1009,3527,148,Wow,2025-09-27 06:41:58
1010,5825,1270,Smile,2025-04-04 21:01:17
1011,5001,688,Love,2025-09-14 11:12:32
1012,5513,902,Sad,2025-11-23 06:37:56
1013,2970,856,Thank,2025-06-01 03:59:10
1014,3216,1458,Wow,2025-10-16 23:51:28
1015,1747,126,Helpful,2025-10-27 07:26:03
1016,4807,669,Wow,2025-06-05 15:36:45
1017,5892,647,Love,2025-11-26 00:06:03
1018,2931,1894,Thank,2025-08-05 13:23:27
1019,4394,1769,Helpful,2025-08-08 14:43:44
1020,5563,1886,Wow,2025-12-04 04:04:40
1021,666,2083,Wow,2025-04-03 10:18:27
1022,6106,208,Thank,2025-12-09 15:38:54
1023,1031,988,Wow,2025-07-30 20:12:20
1024,5228,1324,Thank,2025-05-06 14:01:19
1025,2337,986,Love,2025-06-19 20:45:35
1026,2609,872,Smile,2025-04-14 18:22:36
1027,2970,414,Love,2025-06-01 02:47:10
1028,1443,933,Love,2025-03-15 23:02:36
1029,6099,448,Agree,2025-04-23 05:48:32
1030,4597,1295,Love,2025-04-07 18:56:15
1031,4218,580,Love,2025-10-12 18:05:39
1032,2904,755,Wow,2025-10-29 13:23:33
1033,4043,1848,Smile,2025-07-04 19:00:26
1034,4381,1925,Agree,2025-08-19 12:16:16
1035,2136,360,Love,2025-09-12 17:28:59
1036,6006,1510,Sad,2025-01-24 17:02:31
1037,5363,742,Sad,2025-05-07 11:39:58
1038,3114,174,Thank,2025-05-25 23:18:16
1039,3523,837,Thank,2025-07-20 11:22:05
1040,1972,1105,Helpful,2025-05-10 21:50:41
1041,4406,1208,Smile,2025-06-29 17:34:02
1042,4687,217,Helpful,2025-03-05 01:28:45
1043,534,445,Love,2025-04-30 02:52:15
1044,4748,1659,Thank,2025-06-27 19:00:52
1045,4120,1284,Love,2025-07-19 04:44:43
1046,3649,1179,Agree,2025-11-09 07:22:01
1047,2422,1909,Love,2025-11-04 12:20:42
1048,1591,1326,Agree,2025-05-19 13:55:39
1049,1354,1785,Smile,2025-03-08 19:10:48
1050,4206,2029,Helpful,2025-06-17 20:19:51
1051,2010,923,Thank,2025-02-06 11:25:21
1052,1239,687,Helpful,2025-04-23 01:09:25
1053,3723,1553,Wow,2025-08-02 19:43:56
1054,4765,443,Thank,2025-10-12 08:20:49
1055,5530,264,Helpful,2025-07-06 21:18:15
1056,2733,1232,Helpful,2025-07-09 20:51:58
1057,5859,1800,Thank,2025-12-06 15:43:05
1058,6391,1159,Smile,2025-08-26 17:06:17
1059,3219,1091,Helpful,2025-05-17 00:29:29
1060,4092,504,Thank,2025-10-11 17:13:11
1061,1597,531,Agree,2025-07-25 15:14:49
1062,5349,697,Sad,2025-10-24 07:14:00
1063,6213,907,Sad,2025-09-09 13:11:54
1064,2415,1588,Agree,2025-06-10 14:07:06
1065,898,598,Agree,2025-01-10 15:04:29
1066,4125,535,Love,2025-06-11 18:52:37
1067,1781,1964,Love,2025-06-13 17:21:51
1068,2087,1309,Smile,2025-10-22 10:27:24
1069,5733,1735,Smile,2025-10-19 04:47:45
1070,2481,1187,Thank,2025-02-15 23:30:44
1071,3453,1435,Sad,2025-09-27 03:05:00
1072,6033,861,Thank,2025-07-17 07:25:11
1073,3563,299,Wow,2025-06-30 06:16:16
1074,3788,798,Wow,2025-11-22 05:44:41
1075,5089,721,Thank,2025-05-08 23:17:40
1076,3490,1656,Helpful,2025-05-17 15:01:13
1077,4692,1440,Wow,2025-08-22 22:47:42
1078,723,1984,Thank,2025-07-28 21:12:26
1079,5667,227,Helpful,2025-09-14 09:53:54
1080,1676,858,Smile,2025-08-17 12:56:44
1081,3204,839,Helpful,2025-10-07 04:55:28
1082,5395,1676,Agree,2025-07-27 11:23:50
1083,6220,133,Thank,2025-05-10 23:51:07
1084,5710,2068,Smile,2025-06-07 01:18:03
1085,1647,1846,Helpful,2025-06-12 20:33:26
1086,3469,606,Wow,2025-10-28 06:24:48
1087,3897,1013,Love,2025-10-01 12:23:38
1088,1209,1752,Thank,2025-09-27 21:51:07
1089,1317,1541,Helpful,2025-01-31 18:34:14
1090,5671,379,Helpful,2025-09-09 18:46:30
1091,2230,612,Smile,2025-12-09 06:13:52
1092,6314,1510,Sad,2025-09-22 18:23:54
1093,6405,526,Love,2025-11-18 08:27:59
1094,4021,918,Thank,2025-11-10 17:03:06
1095,1627,739,Thank,2025-10-20 03:23:48
1096,1911,552,Wow,2025-05-02 22:07:59
1097,1855,1960,Sad,2025-08-12 17:16:17
1098,2029,1969,Wow,2025-08-30 18:24:25
1099,5713,1514,Wow,2025-11-23 00:52:08
1100,2652,1582,Agree,2025-09-02 12:01:35
1101,6239,1950,Wow,2025-01-19 05:50:38
1102,3613,1040,Wow,2025-08-04 20:52:44
1103,2059,109,Smile,2025-08-30 23:30:10
1104,1284,1619,Sad,2025-11-20 11:08:28
1105,1072,2019,Wow,2025-03-29 04:43:00
1106,1135,1788,Smile,2025-08-09 21:46:37
1107,2139,1278,Agree,2025-07-15 22:42:32
1108,5913,1453,Thank,2025-07-23 10:31:17
1109,3492,1381,Love,2025-05-10 02:37:05
1110,1769,450,Wow,2025-09-02 12:59:31
1111,2372,658,Helpful,2025-08-03 05:56:15
1112,5829,779,Thank,2025-06-19 22:20:31
1113,6271,1568,Agree,2025-11-08 21:35:53
1114,6093,209,Agree,2025-06-05 00:33:30
1115,3915,1988,Sad,2025-06-12 05:40:09
1116,1501,1016,Agree,2025-01-18 17:44:28
1117,4242,534,Love,2025-07-14 05:47:45
1118,6040,1552,Wow,2025-11-30 16:15:09
1119,5843,1340,Love,2025-08-06 10:46:41
1120,1897,1307,Sad,2025-07-23 17:52:40
1121,2148,1432,Wow,2025-09-21 06:57:19
1122,5231,312,Helpful,2025-10-31 19:38:12
1123,6320,1579,Wow,2025-03-29 10:48:15
1124,2079,756,Smile,2025-11-14 09:18:33
1125,4155,1720,Helpful,2025-10-04 10:12:52
1126,2859,391,Agree,2025-04-05 04:11:50
1127,5107,286,Wow,2025-05-25 19:50:39
1128,2071,269,Love,2025-11-23 16:20:42
1129,1797,1599,Wow,2025-08-22 02:09:51
1130,1038,473,Love,2025-04-29 00:02:46
1131,4096,1867,Helpful,2025-08-03 21:40:18
1132,1422,1515,Thank,2025-09-20 22:53:15
1133,5063,445,Helpful,2025-11-06 02:18:31
