session_id,user_id,game_id,device_type,started_at,ended_at,completed,score
335,937,3,mobile_ios,2024-11-07 19:37:18,2024-11-07 19:57:18,1,1678
336,1714,4,alexa,2024-05-10 00:49:07,2024-05-10 00:55:07,1,1200
337,1748,16,google_home,2024-08-13 08:39:49,2024-08-13 08:47:49,0,
338,2189,16,google_home,2024-11-02 07:59:04,2024-11-02 08:04:04,1,1531
339,2219,20,google_home,2024-11-30 20:13:14,2024-11-30 20:19:14,1,1726
340,77,16,mobile_android,2024-11-05 12:48:29,2024-11-05 12:54:29,0,
341,262,3,alexa,2024-12-01 10:35:07,2024-12-01 10:49:07,0,
342,1278,12,alexa,2024-12-18 11:24:06,2024-12-18 11:34:06,1,1120
343,250,11,mobile_ios,2024-12-29 15:15:38,2024-12-29 15:43:38,1,825
344,1228,3,alexa,2024-12-18 22:21:31,2024-12-18 22:34:31,1,1039
345,311,14,alexa,2024-12-28 05:00:28,2024-12-28 05:05:28,0,
346,2219,24,google_home,2024-12-26 09:45:45,2024-12-26 10:09:45,1,968
347,630,5,alexa,2024-08-24 18:54:24,2024-08-24 19:06:24,1,1474
348,322,4,alexa,2024-12-05 07:52:31,2024-12-05 08:06:31,0,
349,796,1,alexa,2024-08-06 22:00:24,2024-08-06 22:45:24,1,1228
350,1734,25,google_home,2024-04-23 23:11:10,2024-04-23 23:24:10,0,
351,697,18,mobile_ios,2024-11-28 00:34:28,2024-11-28 00:54:28,0,
352,2847,3,alexa,2024-10-10 03:17:03,2024-10-10 03:22:03,1,189
353,2731,2,alexa,2024-04-15 08:07:11,2024-04-15 08:08:11,1,1082
354,390,4,alexa,2024-07-06 04:32:43,2024-07-06 04:59:43,1,1486
355,1364,15,alexa,2024-12-05 21:59:54,2024-12-05 22:13:54,1,1329
356,185,3,mobile_ios,2024-06-07 08:34:45,2024-06-07 08:40:45,1,787
357,2963,8,google_home,2024-10-30 21:01:40,2024-10-30 21:15:40,1,1394
358,2428,21,mobile_android,2024-10-08 04:14:20,2024-10-08 04:42:20,1,1044
359,2946,9,alexa,2024-09-18 04:59:36,2024-09-18 05:10:36,0,
360,668,23,google_home,2024-12-25 14:52:12,2024-12-25 15:06:12,0,
361,511,2,mobile_ios,2024-06-05 16:33:05,2024-06-05 17:16:05,1,1728
362,2118,4,alexa,2024-12-17 04:28:16,2024-12-17 04:30:16,0,
363,1638,7,mobile_ios,2024-10-06 08:45:27,2024-10-06 08:59:27,1,831
364,2300,9,mobile_ios,2024-12-06 00:24:54,2024-12-06 01:07:54,1,580
365,2113,23,mobile_ios,2024-12-11 12:41:02,2024-12-11 12:53:02,1,1965
366,970,25,alexa,2024-10-24 12:15:26,2024-10-24 12:24:26,0,
367,221,19,google_home,2024-11-21 09:08:08,2024-11-21 09:26:08,1,176
368,381,14,mobile_ios,2024-07-19 04:59:30,2024-07-19 05:04:30,1,1682
369,1726,8,mobile_ios,2024-10-07 18:39:22,2024-10-07 18:43:22,0,
370,1451,9,mobile_android,2024-12-12 14:48:24,2024-12-12 15:03:24,0,
371,1673,3,mobile_ios,2024-10-04 20:13:31,2024-10-04 20:27:31,0,
372,2688,8,google_home,2024-08-20 08:57:56,2024-08-20 09:14:56,1,1373
373,1451,24,mobile_android,2024-12-18 17:13:01,2024-12-18 17:20:01,0,
374,2925,18,mobile_android,2024-04-18 17:05:58,2024-04-18 17:25:58,0,
375,299,15,mobile_ios,2024-07-20 14:10:45,2024-07-20 14:32:45,1,731
376,2722,2,mobile_ios,2024-05-31 23:43:39,2024-05-31 23:52:39,0,
377,2634,7,google_home,2024-04-17 18:56:44,2024-04-17 19:04:44,1,942
378,1055,22,mobile_ios,2024-05-21 11:58:53,2024-05-21 12:09:53,1,1354
379,2436,7,mobile_ios,2024-06-16 16:37:24,2024-06-16 16:45:24,1,1801
380,1968,7,mobile_android,2024-07-23 21:15:32,2024-07-23 21:35:32,0,
381,2482,2,mobile_ios,2024-05-24 19:15:00,2024-05-24 19:38:00,1,459
382,104,24,mobile_android,2024-11-28 01:42:12,2024-11-28 01:53:12,0,
383,1761,5,alexa,2024-11-19 21:38:23,2024-11-19 22:01:23,1,1209
384,2383,4,mobile_ios,2024-08-22 03:42:04,2024-08-22 03:51:04,0,
385,891,9,google_home,2024-06-14 02:31:32,2024-06-14 02:40:32,1,1159
386,1676,5,google_home,2024-10-24 02:57:18,2024-10-24 03:30:18,0,
387,1166,22,alexa,2024-06-16 14:23:14,2024-06-16 14:28:14,1,1251
388,539,24,mobile_ios,2024-08-27 12:48:36,2024-08-27 12:58:36,1,1805
389,58,21,google_home,2024-09-21 20:25:48,2024-09-21 20:51:48,0,
390,2542,21,alexa,2024-07-27 15:19:45,2024-07-27 15:33:45,1,296
391,2532,12,google_home,2024-11-14 07:52:34,2024-11-14 07:55:34,0,
392,2415,8,google_home,2024-11-26 12:50:29,2024-11-26 13:28:29,1,1350
393,1995,16,alexa,2024-09-29 15:41:51,2024-09-29 15:45:51,0,
394,1405,21,google_home,2024-04-10 10:05:51,2024-04-10 10:10:51,0,
395,261,25,google_home,2024-10-08 16:49:06,2024-10-08 17:01:06,0,
396,1276,18,alexa,2024-07-15 23:34:10,2024-07-15 23:40:10,1,1456
397,887,15,alexa,2024-04-24 11:14:38,2024-04-24 11:22:38,1,1908
398,2936,23,google_home,2024-07-01 01:44:33,2024-07-01 01:55:33,1,377
399,2491,19,mobile_ios,2024-07-25 18:45:14,2024-07-25 19:02:14,1,443
400,2719,20,alexa,2024-06-21 16:22:52,2024-06-21 16:53:52,1,592
401,1676,21,google_home,2024-12-28 09:09:43,2024-12-28 09:20:43,0,
402,762,16,google_home,2024-11-09 03:51:28,2024-11-09 03:55:28,0,
403,677,18,google_home,2024-10-13 07:14:12,2024-10-13 07:21:12,1,1751
404,1877,4,mobile_ios,2024-05-31 02:07:33,2024-05-31 02:17:33,0,
405,2330,2,google_home,2024-06-11 17:22:47,2024-06-11 17:53:47,0,
406,659,7,google_home,2024-09-19 20:59:04,2024-09-19 21:26:04,0,
407,711,13,google_home,2024-04-28 00:11:02,2024-04-28 00:13:02,0,
408,2277,2,mobile_ios,2024-11-04 20:34:56,2024-11-04 20:43:56,0,
409,524,9,mobile_ios,2024-05-18 02:36:34,2024-05-18 02:47:34,1,1946
410,2736,23,mobile_ios,2024-12-07 12:28:04,2024-12-07 12:37:04,0,
411,2014,24,alexa,2024-11-08 05:39:48,2024-11-08 05:53:48,1,619
412,2654,21,alexa,2024-10-25 21:18:50,2024-10-25 21:30:50,1,407
413,59,21,google_home,2024-12-12 04:26:27,2024-12-12 04:32:27,1,255
414,956,12,mobile_ios,2024-08-20 12:33:07,2024-08-20 12:38:07,1,1843
415,847,1,mobile_ios,2024-08-18 17:06:38,2024-08-18 17:25:38,0,
416,1038,13,google_home,2024-07-03 10:11:13,2024-07-03 10:51:13,0,
417,2608,3,google_home,2024-08-24 11:16:09,2024-08-24 11:31:09,1,1268
418,2266,2,alexa,2024-05-13 19:44:12,2024-05-13 19:49:12,0,
419,2340,13,google_home,2024-09-25 06:35:41,2024-09-25 06:41:41,0,
420,1363,23,mobile_ios,2024-11-09 18:15:15,2024-11-09 18:24:15,0,
421,1577,20,mobile_android,2024-12-04 19:53:47,2024-12-04 20:08:47,0,
422,1256,17,google_home,2024-12-14 05:38:57,2024-12-14 05:53:57,1,802
423,2942,15,google_home,2024-06-23 03:46:03,2024-06-23 04:09:03,0,
424,10,4,google_home,2024-12-03 00:18:12,2024-12-03 00:27:12,1,595
425,1927,9,google_home,2024-08-07 02:00:26,2024-08-07 02:05:26,1,895
426,1144,8,google_home,2024-07-01 02:32:31,2024-07-01 02:40:31,0,
427,1019,7,google_home,2024-11-24 15:17:03,2024-11-24 15:22:03,1,134
428,2793,19,mobile_ios,2024-06-28 10:25:03,2024-06-28 11:06:03,1,1631
429,2116,19,alexa,2024-10-10 14:24:42,2024-10-10 14:27:42,1,516
430,2763,2,mobile_ios,2024-04-29 23:13:38,2024-04-29 23:23:38,0,
431,1272,8,alexa,2024-11-28 10:33:53,2024-11-28 10:41:53,0,
432,1852,8,mobile_ios,2024-04-17 03:37:56,2024-04-17 04:12:56,1,868
433,997,20,mobile_android,2024-12-23 04:00:29,2024-12-23 04:12:29,1,1848
434,305,5,alexa,2024-11-10 16:27:32,2024-11-10 16:58:32,0,
435,216,7,alexa,2024-09-18 10:29:29,2024-09-18 11:08:29,1,1345
436,2647,15,mobile_ios,2024-05-30 18:37:06,2024-05-30 18:43:06,1,1952
437,598,2,google_home,2024-11-18 13:18:29,2024-11-18 13:22:29,0,
438,1079,4,mobile_ios,2024-03-18 07:54:10,2024-03-18 07:57:10,1,121
439,1372,13,mobile_android,2024-11-06 05:36:10,2024-11-06 05:47:10,1,1035
440,1243,21,alexa,2024-10-22 15:46:05,2024-10-22 16:10:05,0,
441,566,15,mobile_android,2024-04-10 22:04:56,2024-04-10 22:09:56,1,1501
442,265,15,alexa,2024-12-27 00:03:33,2024-12-27 00:45:33,1,1361
443,296,2,mobile_ios,2024-12-14 15:44:14,2024-12-14 16:07:14,1,1196
444,429,21,alexa,2024-06-14 01:25:53,2024-06-14 02:06:53,1,1431
445,2383,21,mobile_ios,2024-11-22 10:24:11,2024-11-22 10:37:11,0,
446,2194,19,mobile_ios,2024-10-26 15:34:07,2024-10-26 15:42:07,0,
447,1715,12,alexa,2024-12-25 06:41:41,2024-12-25 07:12:41,1,1969
448,2552,14,google_home,2024-12-25 13:32:35,2024-12-25 13:35:35,1,704
449,1008,22,mobile_ios,2024-08-24 11:02:40,2024-08-24 11:36:40,0,
450,1225,20,mobile_android,2024-03-16 06:00:31,2024-03-16 06:05:31,1,834
451,2557,22,mobile_ios,2024-11-20 15:43:51,2024-11-20 16:08:51,1,1883
452,269,13,alexa,2024-12-06 14:34:06,2024-12-06 15:16:06,1,172
453,298,9,mobile_android,2024-11-29 19:47:33,2024-11-29 20:17:33,1,971
454,2157,23,mobile_ios,2024-07-07 11:30:17,2024-07-07 11:41:17,0,
455,422,15,mobile_android,2024-04-14 11:52:21,2024-04-14 12:22:21,1,1306
456,846,19,mobile_ios,2024-02-17 07:32:15,2024-02-17 07:37:15,1,1576
457,2249,21,mobile_ios,2024-11-03 05:19:09,2024-11-03 05:27:09,0,
458,2309,7,mobile_ios,2024-12-27 14:10:21,2024-12-27 14:13:21,1,834
459,2666,24,google_home,2024-11-20 09:34:12,2024-11-20 09:50:12,1,1595
460,1205,1,google_home,2024-12-20 18:23:08,2024-12-20 18:50:08,1,1510
461,2059,15,mobile_ios,2024-08-29 01:18:03,2024-08-29 01:33:03,1,1198
462,2720,19,mobile_ios,2024-05-01 22:56:38,2024-05-01 23:03:38,1,1144
463,1590,10,mobile_android,2024-12-16 14:39:03,2024-12-16 14:51:03,0,
464,1223,8,mobile_ios,2024-08-09 10:09:58,2024-08-09 10:18:58,1,831
465,1968,2,mobile_android,2024-09-01 05:35:52,2024-09-01 06:10:52,1,1100
466,838,18,google_home,2024-08-08 01:53:51,2024-08-08 02:08:51,0,
467,476,11,mobile_ios,2024-04-13 16:58:38,2024-04-13 17:12:38,1,1355
468,1243,20,alexa,2024-09-06 20:10:00,2024-09-06 20:19:00,0,
469,731,18,mobile_ios,2024-08-05 14:52:04,2024-08-05 15:12:04,1,492
470,2529,2,mobile_ios,2024-12-20 03:49:21,2024-12-20 04:24:21,1,1173
471,856,14,alexa,2024-09-08 01:15:50,2024-09-08 01:22:50,1,1387
472,1606,7,alexa,2024-08-25 09:33:41,2024-08-25 09:56:41,1,714
473,1722,2,google_home,2024-11-06 06:25:47,2024-11-06 06:33:47,0,
474,327,8,alexa,2024-10-12 02:42:06,2024-10-12 02:47:06,0,
475,123,22,google_home,2024-11-03 02:32:00,2024-11-03 02:36:00,0,
476,2298,9,mobile_ios,2024-12-06 18:21:28,2024-12-06 18:35:28,1,1186
477,2481,8,mobile_android,2024-11-14 05:49:58,2024-11-14 05:51:58,1,1904
478,2850,25,alexa,2024-06-28 06:56:18,2024-06-28 07:01:18,1,384
479,282,3,alexa,2024-10-21 23:23:27,2024-10-21 23:31:27,0,
480,879,9,mobile_ios,2024-11-15 23:40:37,2024-11-15 23:45:37,0,
481,1744,15,alexa,2024-10-03 20:28:46,2024-10-03 20:34:46,1,1272
482,2104,7,alexa,2024-05-30 03:24:46,2024-05-30 03:31:46,1,664
483,1915,4,alexa,2024-12-12 15:00:33,2024-12-12 15:15:33,1,876
484,2381,15,alexa,2024-08-24 16:54:16,2024-08-24 17:19:16,1,1725
485,2194,16,mobile_ios,2024-12-03 11:06:16,2024-12-03 11:10:16,0,
486,2428,4,mobile_android,2024-08-24 13:32:25,2024-08-24 13:41:25,0,
487,739,21,mobile_ios,2024-11-07 17:04:53,2024-11-07 17:07:53,1,197
488,345,24,mobile_ios,2024-12-24 12:18:16,2024-12-24 12:30:16,1,1458
489,235,22,alexa,2024-07-27 17:39:22,2024-07-27 18:20:22,1,1124
490,1013,7,mobile_ios,2024-06-19 18:13:12,2024-06-19 18:16:12,0,
491,2644,9,google_home,2024-09-02 16:15:22,2024-09-02 16:22:22,0,
492,1049,1,alexa,2024-12-05 13:06:58,2024-12-05 13:18:58,1,1438
493,1250,2,alexa,2024-11-24 17:15:10,2024-11-24 17:30:10,1,1618
494,2261,20,google_home,2024-10-15 04:49:50,2024-10-15 04:54:50,1,1752
495,1822,25,google_home,2024-11-26 12:35:32,2024-11-26 13:12:32,1,815
496,2208,15,alexa,2024-07-01 00:15:41,2024-07-01 00:39:41,1,351
497,1422,4,google_home,2024-11-25 06:50:33,2024-11-25 06:56:33,1,1833
498,118,3,alexa,2024-10-12 15:17:18,2024-10-12 15:31:18,1,1323
499,543,13,mobile_ios,2024-12-11 15:00:14,2024-12-11 15:07:14,0,
500,2070,20,mobile_android,2024-11-10 00:45:27,2024-11-10 01:26:27,1,1096
501,3000,9,google_home,2024-12-04 12:04:06,2024-12-04 12:18:06,1,372
502,1661,5,alexa,2024-02-19 09:05:29,2024-02-19 09:15:29,1,488
503,155,12,mobile_ios,2024-11-11 21:15:57,2024-11-11 21:30:57,0,
504,2771,8,alexa,2024-12-29 04:26:04,2024-12-29 04:38:04,1,1540
505,2343,25,mobile_ios,2024-02-14 05:14:04,2024-02-14 05:36:04,1,847
506,1742,3,mobile_android,2024-10-04 07:59:10,2024-10-04 08:09:10,0,
507,2453,24,mobile_android,2024-04-29 18:34:48,2024-04-29 19:17:48,1,1759
508,398,3,mobile_ios,2024-08-22 15:10:09,2024-08-22 15:30:09,0,
509,266,3,mobile_ios,2024-10-01 00:47:16,2024-10-01 01:06:16,0,
510,1207,19,mobile_ios,2024-12-08 12:01:01,2024-12-08 12:43:01,1,470
511,1140,21,mobile_ios,2024-11-22 18:43:39,2024-11-22 18:44:39,1,1021
512,573,25,google_home,2024-12-16 16:39:22,2024-12-16 16:44:22,1,1815
513,2860,10,mobile_android,2024-11-29 05:27:03,2024-11-29 05:36:03,0,
514,508,24,mobile_ios,2024-07-18 10:15:11,2024-07-18 10:23:11,1,299
515,350,11,alexa,2024-12-21 16:22:35,2024-12-21 16:27:35,0,
516,1210,7,alexa,2024-10-12 00:56:33,2024-10-12 01:01:33,0,
517,729,12,google_home,2024-08-26 14:12:15,2024-08-26 14:17:15,0,
518,218,9,mobile_ios,2024-05-05 14:08:55,2024-05-05 14:13:55,0,
519,323,9,google_home,2024-12-11 01:11:23,2024-12-11 01:31:23,0,
520,2412,7,google_home,2024-12-09 18:18:57,2024-12-09 18:21:57,0,
521,2123,5,google_home,2024-11-21 07:39:37,2024-11-21 07:48:37,1,367
522,1012,16,alexa,2024-12-02 02:39:39,2024-12-02 02:54:39,0,
523,1138,15,google_home,2024-07-10 11:10:42,2024-07-10 11:54:42,1,458
524,367,8,google_home,2024-10-05 15:07:11,2024-10-05 15:34:11,1,451
525,1229,1,alexa,2024-06-14 19:43:05,2024-06-14 19:57:05,1,121
526,430,21,alexa,2024-11-28 07:35:50,2024-11-28 07:37:50,0,
527,1975,1,mobile_android,2024-12-06 05:33:56,2024-12-06 05:43:56,0,
528,1146,5,alexa,2024-10-30 19:44:05,2024-10-30 19:49:05,0,
529,2338,3,mobile_android,2024-10-12 06:36:20,2024-10-12 06:42:20,0,
530,2189,15,google_home,2024-09-09 22:27:36,2024-09-09 22:41:36,1,1855
531,1496,1,alexa,2024-04-13 17:35:28,2024-04-13 18:04:28,1,365
532,774,24,alexa,2024-07-16 22:18:39,2024-07-16 22:24:39,1,1399
533,1947,15,mobile_android,2024-07-31 05:29:56,2024-07-31 05:52:56,1,1805
534,1236,12,alexa,2024-12-02 09:38:55,2024-12-02 09:49:55,0,
535,2036,18,mobile_ios,2024-11-28 01:59:09,2024-11-28 02:01:09,1,641
536,1792,9,mobile_android,2024-12-29 03:52:13,2024-12-29 03:55:13,1,1211
537,858,13,mobile_ios,2024-08-20 05:18:37,2024-08-20 05:30:37,0,
538,1181,21,google_home,2024-06-18 22:50:40,2024-06-18 23:19:40,0,
539,903,12,mobile_android,2024-11-27 03:52:44,2024-11-27 03:57:44,0,
540,1089,17,mobile_android,2024-09-23 14:51:04,2024-09-23 14:54:04,1,1280
541,643,13,mobile_android,2024-07-28 09:08:22,2024-07-28 09:46:22,1,1857
542,1048,9,google_home,2024-12-14 21:57:40,2024-12-14 22:02:40,0,
543,2796,20,google_home,2024-12-13 15:55:17,2024-12-13 16:07:17,1,183
544,2320,4,alexa,2024-12-22 04:11:58,2024-12-22 04:22:58,1,1626
545,2449,23,mobile_ios,2024-10-02 10:32:23,2024-10-02 10:33:23,0,
546,1277,4,google_home,2024-03-03 03:12:03,2024-03-03 03:27:03,1,1501
547,2823,5,mobile_android,2024-04-06 01:17:22,2024-04-06 01:31:22,1,921
548,2465,22,alexa,2024-09-21 20:32:12,2024-09-21 20:40:12,0,
549,585,11,alexa,2024-11-22 03:36:38,2024-11-22 03:38:38,1,1087
550,2213,2,google_home,2024-11-15 11:04:48,2024-11-15 11:17:48,0,
551,1023,3,google_home,2024-10-10 07:34:29,2024-10-10 07:39:29,0,
552,2726,13,mobile_android,2024-10-26 07:07:29,2024-10-26 07:46:29,1,1739
553,85,14,google_home,2024-10-28 10:29:24,2024-10-28 10:34:24,1,568
554,2230,24,alexa,2024-10-21 11:31:25,2024-10-21 12:02:25,1,1568
555,2725,14,mobile_android,2024-09-07 00:42:15,2024-09-07 00:56:15,0,
556,490,22,alexa,2024-10-07 00:41:32,2024-10-07 00:50:32,0,
557,526,21,google_home,2024-12-28 15:23:48,2024-12-28 15:32:48,1,1656
558,563,14,google_home,2024-05-30 05:43:13,2024-05-30 06:08:13,1,1098
559,944,18,alexa,2024-07-06 20:03:16,2024-07-06 20:05:16,0,
560,1088,9,mobile_ios,2024-10-02 18:40:40,2024-10-02 18:49:40,0,
561,179,22,mobile_ios,2024-10-04 20:50:32,2024-10-04 21:15:32,1,930
562,2115,15,alexa,2024-10-13 07:52:45,2024-10-13 07:54:45,0,
563,2343,7,mobile_ios,2024-11-12 10:13:33,2024-11-12 10:15:33,1,1237
564,659,13,google_home,2024-12-20 13:40:22,2024-12-20 13:45:22,0,
565,466,3,google_home,2024-10-14 08:51:37,2024-10-14 09:06:37,1,295
566,1106,18,mobile_ios,2024-11-13 05:28:34,2024-11-13 05:32:34,1,250
567,1768,2,google_home,2024-11-02 18:51:23,2024-11-02 19:01:23,1,1257
568,1372,1,mobile_android,2024-11-29 00:49:23,2024-11-29 01:01:23,1,1196
569,2898,16,mobile_android,2024-09-19 18:17:00,2024-09-19 18:45:00,1,270
570,867,4,alexa,2024-04-16 22:05:06,2024-04-16 22:38:06,0,
571,2754,7,alexa,2024-11-26 16:41:01,2024-11-26 16:46:01,0,
572,1598,14,mobile_ios,2024-12-28 18:21:21,2024-12-28 18:30:21,0,
573,1316,20,alexa,2024-08-23 20:02:32,2024-08-23 20:05:32,0,
574,2594,15,alexa,2024-09-17 20:02:12,2024-09-17 20:09:12,1,931
575,2307,21,google_home,2024-07-23 05:24:00,2024-07-23 05:31:00,0,
576,53,7,mobile_ios,2024-09-10 09:54:13,2024-09-10 10:10:13,0,
577,26,2,mobile_android,2024-12-11 19:43:34,2024-12-11 19:55:34,1,882
578,2152,25,mobile_android,2024-06-09 15:04:40,2024-06-09 15:13:40,0,
579,706,15,alexa,2024-08-07 16:41:09,2024-08-07 16:47:09,1,1555
580,359,12,alexa,2024-09-13 08:35:48,2024-09-13 09:20:48,1,1270
581,2915,1,alexa,2024-06-09 21:32:34,2024-06-09 22:06:34,0,
582,666,8,google_home,2024-08-29 13:19:38,2024-08-29 13:39:38,0,
583,2002,8,mobile_android,2024-09-08 15:28:36,2024-09-08 15:40:36,0,
584,2398,4,mobile_ios,2024-09-16 19:23:58,2024-09-16 19:27:58,0,
585,436,15,alexa,2024-12-29 22:40:10,2024-12-29 22:51:10,0,
586,1994,7,alexa,2024-11-12 20:12:57,2024-11-12 20:20:57,0,
587,2210,7,alexa,2024-12-21 22:37:54,2024-12-21 23:07:54,0,
588,2259,11,mobile_ios,2024-09-17 00:42:47,2024-09-17 01:21:47,1,919
589,1808,7,alexa,2024-11-11 15:47:44,2024-11-11 15:57:44,1,1035
590,611,21,google_home,2024-11-28 02:39:26,2024-11-28 02:47:26,1,1388
591,2715,17,alexa,2024-06-12 02:07:16,2024-06-12 02:31:16,1,1652
592,1463,7,alexa,2024-10-13 15:40:38,2024-10-13 15:47:38,1,1975
593,239,2,mobile_ios,2024-07-15 21:03:23,2024-07-15 21:18:23,1,830
594,979,21,google_home,2024-07-11 18:39:39,2024-07-11 18:42:39,0,
595,2471,17,mobile_android,2024-09-13 23:17:33,2024-09-13 23:23:33,1,279
596,412,5,alexa,2024-02-08 19:54:27,2024-02-08 20:11:27,0,
597,2672,22,mobile_ios,2024-07-19 02:05:25,2024-07-19 02:19:25,0,
598,345,18,mobile_ios,2024-10-01 16:09:08,2024-10-01 16:36:08,1,1154
599,1950,3,mobile_android,2024-10-15 11:41:05,2024-10-15 12:09:05,1,1845
600,243,17,google_home,2024-09-16 17:54:43,2024-09-16 17:57:43,0,
601,3,11,google_home,2024-02-21 07:49:04,2024-02-21 07:58:04,0,
602,1177,20,google_home,2024-11-29 17:45:29,2024-11-29 18:14:29,1,1504
603,659,25,google_home,2024-07-16 07:41:06,2024-07-16 07:42:06,0,
604,2339,9,mobile_android,2024-08-12 15:13:02,2024-08-12 15:32:02,1,1241
605,309,15,mobile_ios,2024-08-26 07:59:49,2024-08-26 08:41:49,1,333
606,1246,13,mobile_android,2024-12-23 18:44:19,2024-12-23 19:27:19,1,817
607,1939,16,alexa,2024-11-12 02:30:53,2024-11-12 02:43:53,1,124
608,1478,3,google_home,2024-12-18 18:33:01,2024-12-18 18:48:01,0,
609,1408,8,google_home,2024-10-04 23:11:04,2024-10-04 23:41:04,1,1674
610,1227,11,mobile_ios,2024-12-25 21:24:22,2024-12-25 21:38:22,1,681
611,1869,4,alexa,2024-10-11 11:09:40,2024-10-11 11:20:40,0,
612,1152,13,mobile_ios,2024-09-22 18:23:41,2024-09-22 18:48:41,1,723
613,1071,2,mobile_ios,2024-09-10 20:57:06,2024-09-10 21:06:06,0,
614,2034,5,mobile_ios,2024-06-23 19:39:06,2024-06-23 19:46:06,0,
615,656,20,mobile_ios,2024-11-02 12:25:13,2024-11-02 12:30:13,0,
616,1482,15,mobile_ios,2024-07-20 19:35:14,2024-07-20 19:45:14,1,311
617,437,16,google_home,2024-05-12 09:09:49,2024-05-12 09:19:49,0,
618,894,25,google_home,2024-10-07 23:18:20,2024-10-07 23:32:20,1,1165
619,1575,3,alexa,2024-07-27 04:43:15,2024-07-27 04:58:15,0,
620,762,5,google_home,2024-12-28 21:07:12,2024-12-28 21:12:12,1,729
621,1907,5,google_home,2024-10-09 23:32:47,2024-10-09 23:38:47,1,1645
622,1181,13,google_home,2024-10-03 00:01:34,2024-10-03 00:04:34,1,1693
623,990,9,mobile_ios,2024-09-20 22:32:34,2024-09-20 22:40:34,0,
624,116,9,google_home,2024-11-06 19:45:52,2024-11-06 19:52:52,0,
625,2263,21,alexa,2024-06-22 23:55:50,2024-06-22 23:57:50,1,188
626,2200,20,google_home,2024-06-20 09:15:32,2024-06-20 09:45:32,1,1357
627,101,14,alexa,2024-10-02 03:33:40,2024-10-02 03:43:40,1,1229
628,2455,21,mobile_ios,2024-08-06 10:30:41,2024-08-06 10:33:41,0,
629,2151,3,mobile_android,2024-12-26 14:45:55,2024-12-26 15:02:55,1,257
630,910,2,mobile_ios,2024-12-26 22:02:53,2024-12-26 22:15:53,1,1302
631,2460,23,google_home,2024-03-20 09:50:59,2024-03-20 10:05:59,1,1030
632,2796,20,google_home,2024-12-16 11:22:01,2024-12-16 11:41:01,1,1447
633,2101,3,alexa,2024-10-24 18:26:58,2024-10-24 18:30:58,1,636
634,251,2,alexa,2024-05-03 18:45:30,2024-05-03 18:46:30,0,
635,2767,18,mobile_ios,2024-06-30 13:37:25,2024-06-30 13:55:25,0,
636,936,11,google_home,2024-12-25 19:55:17,2024-12-25 20:18:17,0,
637,1383,7,mobile_ios,2024-12-12 17:10:17,2024-12-12 17:14:17,1,1757
638,2447,19,mobile_ios,2024-08-05 12:32:35,2024-08-05 12:44:35,0,
639,1454,7,mobile_ios,2024-05-31 16:32:50,2024-05-31 16:54:50,0,
640,814,15,google_home,2024-12-18 10:11:56,2024-12-18 10:23:56,1,568
641,1201,25,alexa,2024-08-17 01:13:09,2024-08-17 01:15:09,0,
642,47,4,mobile_ios,2024-11-24 22:18:01,2024-11-24 22:26:01,0,
643,1212,2,alexa,2024-09-03 20:36:22,2024-09-03 20:49:22,0,
644,508,5,mobile_ios,2024-05-22 05:23:03,2024-05-22 05:28:03,0,
645,1227,15,mobile_ios,2024-12-24 22:53:56,2024-12-24 23:08:56,1,1939
646,2011,9,mobile_ios,2024-10-11 01:10:38,2024-10-11 01:39:38,1,1667
647,2599,16,mobile_ios,2024-06-16 20:45:10,2024-06-16 21:06:10,0,
648,1347,3,mobile_android,2024-09-24 14:21:17,2024-09-24 14:52:17,1,148
649,518,2,mobile_ios,2024-05-29 03:09:10,2024-05-29 03:19:10,1,577
650,2071,13,mobile_ios,2024-11-23 08:49:05,2024-11-23 08:56:05,0,
651,2473,18,mobile_ios,2024-08-22 13:46:52,2024-08-22 13:51:52,1,812
652,657,9,mobile_ios,2024-11-08 02:00:07,2024-11-08 02:04:07,0,
653,2889,21,alexa,2024-10-06 03:19:37,2024-10-06 03:53:37,1,1628
654,2459,21,alexa,2024-11-16 10:09:25,2024-11-16 10:31:25,0,
655,1181,12,google_home,2024-03-10 02:26:01,2024-03-10 02:49:01,0,
656,1483,15,alexa,2024-12-12 12:55:21,2024-12-12 13:00:21,1,1887
657,700,8,mobile_ios,2024-11-28 20:32:05,2024-11-28 20:38:05,1,1761
658,1808,15,alexa,2024-12-01 03:53:25,2024-12-01 04:20:25,1,1320
659,1364,3,alexa,2024-10-08 20:59:13,2024-10-08 21:29:13,1,1569
660,729,16,google_home,2024-11-18 19:49:50,2024-11-18 20:00:50,1,1807
661,2575,2,mobile_ios,2024-02-07 09:17:38,2024-02-07 09:19:38,1,1730
662,2473,16,mobile_ios,2024-03-19 07:55:57,2024-03-19 07:58:57,0,
663,596,7,mobile_ios,2024-11-10 15:29:39,2024-11-10 15:48:39,1,1477
664,2271,13,google_home,2024-11-04 10:36:34,2024-11-04 11:03:34,0,
665,2680,18,mobile_ios,2024-10-14 16:20:12,2024-10-14 16:24:12,1,637
666,1645,12,google_home,2024-12-05 08:31:36,2024-12-05 09:12:36,1,243
667,1867,3,google_home,2024-05-29 07:43:21,2024-05-29 07:50:21,0,
668,1636,25,mobile_android,2024-08-21 14:55:44,2024-08-21 15:12:44,1,946
