click_id,impression_id,campaign_id,user_id,neighborhood_id,device_type,click_position,landing_page_url,is_conversion,created_at
303,37542,32,4710,4,Tablet,image,http://www.gray-lawson.com/,False,2025-08-18 15:24:27
304,37628,172,4416,14,Mobile,description,http://armstrong-price.net/,False,2025-09-20 08:25:12
305,15978,16,3054,26,Desktop,image,http://robinson-castro.org/,True,2025-03-04 18:30:31
306,26431,69,3377,31,Desktop,cta_button,https://www.miller.com/,False,2025-09-29 17:42:02
307,4340,74,2667,44,Tablet,description,https://www.garcia.com/,False,2025-07-21 22:37:31
308,21103,86,1649,44,Tablet,cta_button,http://barrett.com/,False,2025-08-16 10:19:09
309,42059,93,3574,14,Desktop,cta_button,http://carr.com/,True,2025-03-22 11:48:17
310,13488,99,2175,11,Desktop,image,http://porter.com/,False,2025-01-15 11:07:17
311,27787,161,95,22,Mobile,description,http://brady.biz/,True,2025-09-12 19:07:43
312,46600,163,3232,19,Desktop,headline,https://www.cooper.com/,False,2025-09-30 22:47:12
313,8573,17,2393,11,Mobile,description,https://stanley.com/,True,2025-04-27 10:10:12
314,39735,82,773,26,Mobile,cta_button,https://moore.net/,False,2025-09-25 09:34:33
315,26372,197,941,44,Desktop,description,https://www.yates-salinas.org/,False,2025-06-20 22:14:08
316,39769,57,1767,6,Tablet,description,http://anderson.com/,False,2025-08-18 09:48:10
317,1160,100,3159,49,Mobile,headline,https://fields.info/,False,2025-05-26 09:48:50
318,3056,23,1673,14,Mobile,image,https://www.brown-johnson.org/,False,2025-02-13 19:40:29
319,13512,123,555,46,Desktop,image,http://www.zavala-little.com/,False,2025-03-17 17:52:35
320,15309,151,2386,6,Desktop,description,https://williams.org/,False,2025-02-20 07:12:08
321,49688,23,4074,7,Mobile,image,http://martinez.com/,False,2025-02-04 06:48:42
322,34628,84,2913,45,Tablet,cta_button,https://brown.net/,False,2025-07-02 11:04:14
323,31528,187,320,13,Tablet,headline,http://www.cross.biz/,False,2025-01-31 07:46:07
324,36678,175,3313,6,Tablet,description,https://www.stanton.com/,True,2025-01-26 08:44:35
325,25334,156,3344,34,Tablet,cta_button,http://jensen.com/,False,2025-07-18 18:24:34
326,8317,182,1537,2,Tablet,headline,https://www.alvarado.com/,True,2025-07-10 16:44:20
327,3134,151,699,12,Desktop,headline,https://white.com/,False,2025-02-23 22:38:18
328,5108,56,2003,4,Mobile,image,https://bowman-kim.com/,False,2025-02-02 20:37:01
329,32973,180,3086,29,Desktop,description,https://www.sullivan.com/,True,2025-05-15 13:58:25
330,44746,160,398,13,Tablet,image,http://www.daniels.com/,False,2025-07-21 18:01:28
331,40708,151,3851,50,Desktop,image,http://www.dalton.com/,False,2025-03-27 06:25:23
332,48905,171,2158,13,Tablet,cta_button,https://www.james.com/,False,2025-02-28 05:57:11
333,12317,11,1678,16,Desktop,headline,http://www.webster-smith.info/,False,2025-10-07 12:27:26
334,44369,153,3270,21,Mobile,cta_button,https://chaney.com/,False,2025-09-08 16:55:39
335,725,160,1646,24,Mobile,headline,http://www.sanchez-hernandez.com/,False,2025-07-01 17:09:31
336,8539,43,3402,21,Tablet,headline,http://www.johnson-mclaughlin.org/,False,2025-07-28 09:12:31
337,12370,15,2789,50,Desktop,headline,https://www.zuniga.com/,False,2025-09-25 08:04:47
338,15657,199,3656,38,Desktop,cta_button,http://www.owens-pierce.biz/,False,2025-06-05 22:37:24
339,41644,66,2154,4,Mobile,image,https://www.shields.com/,False,2025-03-18 19:50:14
340,3624,193,254,47,Desktop,image,http://www.kim.com/,False,2025-07-04 02:00:41
341,15529,184,836,9,Desktop,headline,https://johnston.biz/,True,2025-03-18 09:47:42
342,9367,163,2487,26,Desktop,description,http://www.johnson.info/,False,2025-09-23 08:06:45
343,11993,200,3003,30,Desktop,cta_button,http://www.robinson.com/,False,2025-02-24 01:51:58
344,38640,76,2910,33,Tablet,image,https://williams.com/,True,2025-06-22 12:50:15
345,40463,128,1932,13,Desktop,cta_button,http://williams.info/,False,2025-03-23 19:16:45
346,24952,147,2131,30,Mobile,headline,http://clark.com/,False,2025-03-30 18:34:11
347,27597,86,1340,26,Tablet,cta_button,http://graves.com/,True,2025-09-09 08:39:33
348,49328,200,2557,45,Mobile,cta_button,http://www.wood.com/,True,2025-02-19 19:11:17
349,2072,146,4817,40,Desktop,image,http://www.franco.com/,True,2025-09-13 18:43:09
350,22947,97,3713,25,Desktop,description,http://sanders-johnson.net/,False,2025-05-05 17:55:37
351,38057,127,4376,3,Tablet,headline,http://baker-chan.biz/,False,2025-09-30 05:33:24
352,16570,118,738,24,Desktop,headline,http://www.barry.net/,False,2025-06-20 07:45:10
353,9677,159,4205,19,Desktop,image,http://ingram-ortiz.info/,False,2025-07-18 19:04:33
354,33777,147,3683,9,Mobile,image,http://www.hicks.com/,False,2025-04-04 09:40:26
355,35050,5,4397,18,Mobile,image,https://www.brown.info/,False,2025-09-11 06:42:39
356,42729,96,4159,22,Mobile,description,https://www.henson-walker.info/,True,2025-08-29 09:51:54
357,44581,55,321,11,Mobile,headline,http://chaney.com/,False,2025-07-13 08:35:32
358,25984,53,2649,38,Desktop,description,http://www.smith.com/,True,2025-06-25 10:21:27
359,31305,90,2885,17,Tablet,image,https://collins.info/,True,2025-09-26 09:35:42
360,9173,65,1266,19,Tablet,cta_button,https://www.ortega.info/,False,2025-09-13 20:05:46
361,39731,74,333,14,Tablet,image,http://compton-cannon.com/,False,2025-06-27 11:28:30
362,8424,44,4022,15,Tablet,cta_button,http://www.johnson-schultz.com/,False,2025-09-06 22:33:50
363,33659,50,3953,2,Tablet,description,http://park-welch.com/,False,2025-04-05 12:39:02
364,26206,28,4036,11,Mobile,description,https://www.jones-yang.com/,False,2025-10-19 20:30:06
365,31965,115,2127,45,Desktop,cta_button,https://becker.com/,False,2025-02-20 23:28:19
366,20003,3,993,20,Mobile,cta_button,http://wilcox-walters.com/,False,2025-05-10 17:17:15
367,30412,46,3965,26,Tablet,description,https://www.fox.org/,False,2025-08-27 22:50:39
368,26898,8,893,8,Mobile,description,https://smith.net/,False,2025-02-25 22:20:20
369,3273,153,1745,44,Tablet,image,http://nelson.com/,False,2025-09-06 15:57:44
370,32515,51,1609,20,Tablet,headline,http://fowler.com/,False,2025-09-10 20:04:11
371,31368,13,965,17,Mobile,cta_button,https://www.sexton.com/,False,2025-01-22 03:35:34
372,41157,17,3536,23,Mobile,description,https://www.jones.info/,True,2025-05-02 20:01:40
373,19193,53,2050,20,Mobile,image,http://www.harvey-thomas.com/,False,2025-06-09 12:43:01
374,42874,41,4336,24,Tablet,cta_button,http://garza.biz/,False,2025-09-04 08:57:59
375,48869,39,1230,44,Desktop,image,http://www.crawford-kelly.com/,False,2025-05-20 10:53:53
376,45531,154,4504,43,Desktop,description,http://singh.com/,False,2025-08-15 22:20:17
377,33723,128,692,17,Mobile,image,https://www.gonzales.com/,False,2025-03-19 19:09:56
378,13793,82,1367,15,Tablet,headline,https://holmes.com/,False,2025-09-24 02:23:07
379,31240,44,3077,19,Mobile,headline,https://richards.com/,False,2025-07-26 04:17:40
380,16323,140,1479,18,Mobile,headline,https://www.smith.info/,False,2025-02-19 21:48:40
381,21612,164,1583,30,Mobile,headline,https://romero-frazier.biz/,False,2025-11-20 03:25:38
382,37785,37,1918,31,Mobile,description,http://prince.biz/,False,2025-01-17 12:18:47
383,20725,146,2073,42,Mobile,cta_button,https://www.glover.com/,True,2025-07-21 09:34:25
384,36772,82,4511,1,Desktop,description,http://www.shaffer-thomas.org/,False,2025-09-21 13:07:22
385,1192,13,2113,3,Mobile,image,http://dunlap.com/,False,2025-01-11 09:13:30
386,21477,169,938,39,Mobile,cta_button,https://www.mckenzie-williams.com/,False,2025-02-18 10:07:19
387,5415,53,4119,11,Desktop,headline,http://smith.com/,False,2025-07-01 14:29:26
388,28321,82,828,39,Mobile,headline,http://www.thompson.net/,True,2025-09-21 17:50:08
389,10721,174,3933,22,Desktop,headline,https://humphrey.com/,False,2025-09-17 16:57:32
390,30034,132,1093,8,Desktop,cta_button,http://www.wu.com/,False,2025-07-13 19:07:54
391,29072,117,3437,7,Desktop,image,https://stewart.org/,False,2025-07-27 01:02:03
392,23299,175,2439,38,Tablet,image,https://summers-wood.com/,False,2025-01-22 23:52:59
393,31975,117,292,17,Tablet,headline,https://perez.info/,False,2025-07-20 19:14:11
394,20479,42,2244,50,Desktop,image,http://www.drake.com/,True,2025-04-01 23:24:01
395,12626,194,4793,49,Mobile,cta_button,https://wilcox-myers.com/,False,2025-09-28 12:39:55
396,14834,177,418,40,Mobile,cta_button,http://www.crawford.com/,False,2025-10-15 18:51:44
397,12825,47,768,14,Desktop,cta_button,http://www.brady.com/,False,2025-07-28 16:03:28
398,11246,126,2336,25,Desktop,description,http://rhodes.com/,False,2025-09-17 21:38:10
399,39493,149,3891,10,Desktop,image,https://davidson.info/,False,2025-08-31 22:46:48
400,44156,119,3284,12,Mobile,image,http://www.jefferson.org/,False,2025-02-05 13:47:44
401,8304,125,4467,43,Mobile,headline,http://smith-castro.info/,False,2025-02-15 07:28:49
402,16895,56,838,36,Mobile,image,https://thompson.com/,False,2025-02-03 12:59:53
403,30763,80,4097,48,Tablet,image,http://harris.com/,False,2025-03-08 13:14:11
404,22780,197,3988,41,Mobile,description,http://www.barron.com/,False,2025-06-17 18:26:26
405,29344,71,757,7,Desktop,description,https://www.thompson-mitchell.info/,False,2025-06-27 13:38:35
406,8897,155,1534,21,Tablet,image,http://rivera-gonzalez.biz/,False,2025-08-12 08:47:59
407,37267,67,3169,18,Desktop,cta_button,https://www.wiggins-ponce.com/,False,2025-08-28 01:44:18
408,30404,14,3886,37,Mobile,cta_button,https://brown.com/,False,2025-02-21 08:19:39
409,4743,160,844,11,Tablet,headline,https://www.hunt.com/,False,2025-07-18 08:50:32
410,36588,127,2791,17,Mobile,image,https://www.manning.info/,False,2025-09-21 21:51:27
411,46306,158,523,45,Tablet,image,http://duarte-brooks.info/,False,2025-05-20 18:39:17
412,11513,88,475,30,Desktop,image,http://www.vasquez.org/,False,2025-09-18 22:07:25
413,37175,144,492,25,Desktop,description,http://www.daniel-campbell.org/,False,2025-04-16 17:33:41
414,3069,157,1105,15,Tablet,headline,http://www.smith-brown.com/,False,2025-01-29 09:37:58
415,25303,37,4529,12,Desktop,description,https://miller-webb.com/,False,2025-01-11 19:05:57
416,37874,39,554,23,Desktop,headline,http://hamilton-franklin.info/,False,2025-05-21 02:11:16
417,35391,180,3980,15,Tablet,description,http://braun.com/,False,2025-06-14 08:31:49
418,23244,108,2765,44,Mobile,cta_button,https://www.perry-duran.com/,False,2025-03-31 19:49:02
419,8691,199,2165,32,Desktop,image,http://www.sutton-williams.info/,False,2025-05-04 08:27:12
420,4823,31,418,40,Mobile,headline,https://mccall-patel.net/,False,2025-04-17 13:10:53
421,48754,116,1083,25,Tablet,image,http://roberts.info/,False,2025-07-29 16:29:47
422,11684,81,2044,24,Desktop,headline,http://kelly.com/,False,2025-04-11 21:05:47
423,27993,132,4034,35,Mobile,headline,http://donaldson.info/,False,2025-07-16 18:38:17
424,17732,161,1948,26,Tablet,cta_button,https://www.lynch.net/,False,2025-07-18 06:45:18
425,7460,143,4914,21,Desktop,cta_button,http://roth-hughes.com/,False,2025-07-17 13:23:03
426,14510,177,1451,7,Desktop,headline,http://www.jones.com/,False,2025-11-01 07:34:31
427,19083,167,660,42,Tablet,cta_button,http://clark-webster.com/,True,2025-05-01 23:39:22
428,5087,52,2913,45,Tablet,headline,https://duncan-hall.com/,False,2025-02-25 23:11:53
429,21449,8,1888,10,Desktop,headline,https://ellis.biz/,False,2025-02-28 12:04:14
430,22556,127,89,6,Mobile,cta_button,http://www.coleman.org/,True,2025-09-24 12:24:25
431,35327,50,3126,20,Tablet,description,http://www.barnes.net/,False,2025-03-30 18:29:48
432,8497,147,3514,46,Desktop,description,http://walsh-romero.org/,False,2025-04-02 00:25:52
433,49496,147,4824,27,Desktop,image,http://www.buckley-ortiz.org/,False,2025-04-24 19:01:40
434,11600,194,4681,12,Desktop,description,https://www.james-harrison.biz/,False,2025-09-09 10:16:17
435,29544,41,2651,12,Mobile,image,http://tran.com/,False,2025-09-09 10:10:22
436,13068,105,442,38,Tablet,headline,https://parrish.com/,True,2025-07-07 10:27:20
437,33221,99,296,17,Tablet,description,http://gonzalez-murphy.com/,False,2025-01-11 17:01:38
438,4875,12,4467,43,Mobile,headline,https://www.barnett.com/,False,2025-05-08 21:31:59
439,18729,83,1557,49,Mobile,image,https://powell.biz/,False,2025-06-06 08:37:16
440,20373,61,2317,33,Tablet,cta_button,http://www.barnes.com/,False,2025-02-15 15:06:36
441,13984,178,2898,35,Desktop,headline,https://www.harrell.com/,False,2025-06-03 07:18:23
442,3182,45,3989,32,Tablet,image,http://rich.net/,False,2025-08-23 11:48:58
443,27358,169,1308,28,Desktop,description,http://www.kelly.com/,False,2025-03-09 18:27:09
444,35893,140,2594,46,Tablet,image,https://shaw-lopez.info/,False,2025-02-19 23:59:56
445,17897,102,3305,9,Desktop,cta_button,https://garcia-lawson.com/,False,2025-02-03 13:10:13
446,13621,178,4506,47,Desktop,headline,https://knight.com/,False,2025-06-14 21:29:42
447,27592,162,997,26,Tablet,description,https://benton.com/,False,2025-01-11 18:08:35
448,38007,141,4712,12,Mobile,headline,https://bauer.org/,False,2025-03-05 07:31:53
449,48858,6,1462,42,Mobile,image,https://www.harrington-norman.biz/,False,2025-04-19 17:37:32
450,19479,22,3926,23,Tablet,cta_button,http://gill-bailey.net/,False,2025-07-30 21:43:59
451,27704,50,3637,43,Mobile,description,https://zimmerman.com/,False,2025-04-10 12:04:54
452,29230,190,2138,11,Desktop,headline,http://hernandez.com/,False,2025-06-14 18:10:05
453,3836,192,4881,6,Tablet,cta_button,http://perez.com/,False,2025-06-22 15:09:02
454,36654,148,3267,5,Desktop,image,http://www.long.com/,False,2025-05-30 04:11:11
455,28590,127,4902,18,Tablet,cta_button,http://www.luna.com/,True,2025-09-27 21:19:59
456,29924,122,4006,50,Desktop,image,http://www.hale-wilkinson.com/,False,2025-04-04 16:38:53
457,8685,167,2372,1,Desktop,headline,http://www.fischer-howell.info/,False,2025-04-30 19:46:18
458,9969,184,4889,41,Desktop,description,https://carlson.com/,False,2025-04-02 06:10:03
459,7312,48,2590,16,Desktop,cta_button,http://www.dorsey-martin.info/,False,2025-06-11 17:39:20
460,41698,17,161,48,Tablet,image,https://everett.com/,False,2025-05-01 22:47:13
461,10938,144,2104,8,Desktop,cta_button,https://www.jones.org/,False,2025-04-16 13:13:06
462,39519,94,2492,5,Desktop,description,http://www.williams.org/,True,2025-01-19 19:24:34
463,2958,147,1938,34,Desktop,image,http://www.jacobs.info/,False,2025-03-10 07:15:09
464,576,170,197,18,Mobile,description,https://craig-garcia.biz/,False,2025-07-18 20:29:35
465,46017,42,2470,38,Tablet,cta_button,http://www.lopez-wilson.com/,False,2025-03-29 08:12:30
466,7722,15,3290,25,Tablet,headline,https://schneider-adams.com/,False,2025-10-01 09:53:44
467,49656,67,872,27,Mobile,headline,https://beck-schultz.net/,True,2025-09-05 16:45:06
468,14775,136,2484,6,Tablet,image,http://hurley-armstrong.com/,False,2025-06-07 06:54:32
469,20201,33,2851,15,Desktop,image,http://www.marshall-holt.com/,False,2025-04-04 10:49:54
470,43927,142,2509,20,Desktop,cta_button,http://sanders.com/,False,2025-01-26 19:43:44
471,33480,43,3256,15,Tablet,description,https://brown.biz/,False,2025-07-17 11:47:55
472,1197,186,4414,50,Tablet,image,https://mendez.info/,False,2025-03-29 09:11:10
473,34465,183,1120,47,Mobile,image,http://www.farrell.com/,False,2025-10-14 00:47:40
474,13613,85,553,1,Desktop,image,http://guzman-jackson.com/,False,2025-06-01 07:53:39
475,30013,120,2964,24,Desktop,cta_button,https://frey.com/,False,2025-01-27 12:33:57
476,35849,46,672,45,Tablet,cta_button,https://www.johnson.com/,False,2025-08-26 18:37:17
477,37054,52,4122,8,Desktop,image,https://may-gardner.com/,False,2025-03-10 13:30:57
478,49239,200,3501,40,Desktop,headline,http://www.pierce-humphrey.org/,False,2025-02-21 21:03:19
479,46719,188,2784,26,Tablet,image,http://benson.com/,False,2025-02-04 20:32:27
480,9005,85,2220,11,Mobile,cta_button,https://www.adams.com/,True,2025-05-23 11:08:32
481,31449,111,1646,24,Mobile,headline,https://www.benitez.com/,False,2025-06-14 21:05:05
482,42982,107,2554,17,Mobile,headline,https://parker.biz/,False,2025-08-28 21:09:57
483,26707,21,2050,20,Mobile,headline,http://www.ward.com/,True,2025-07-23 08:20:06
484,547,17,4387,12,Mobile,cta_button,http://www.johnston.com/,False,2025-04-26 22:41:05
485,26832,45,32,31,Mobile,description,https://brown.com/,False,2025-08-25 12:56:37
486,7910,103,3527,41,Tablet,cta_button,https://rivera-smith.com/,False,2025-08-04 09:54:24
487,43420,176,2913,45,Tablet,headline,http://www.walls-garcia.com/,False,2025-04-09 21:35:19
488,32418,59,1459,25,Tablet,image,https://www.navarro.com/,False,2025-01-13 21:29:12
489,48634,30,3079,48,Mobile,image,https://www.sims.org/,False,2025-02-25 22:06:29
490,2250,30,4228,45,Tablet,image,http://www.wood.com/,False,2025-03-01 20:36:20
491,46064,108,3336,25,Tablet,description,http://higgins.com/,False,2025-04-01 20:19:05
492,47706,95,2765,44,Mobile,cta_button,https://www.jordan.com/,True,2025-06-06 08:06:58
493,22080,79,1591,13,Tablet,headline,http://holden-beck.com/,False,2025-04-11 18:36:01
494,27334,101,337,46,Desktop,headline,http://www.williams.net/,False,2025-05-18 00:12:15
495,16377,71,4377,12,Tablet,cta_button,https://www.bolton-price.info/,False,2025-06-14 17:04:13
496,44734,164,4876,18,Tablet,headline,http://www.williams-thomas.net/,False,2025-11-30 23:01:06
497,48925,142,2398,19,Desktop,image,http://www.zimmerman.com/,False,2025-01-28 11:16:24
498,17021,147,441,9,Desktop,headline,https://www.bates.com/,False,2025-03-21 09:17:36
499,20917,129,4492,31,Tablet,cta_button,https://www.bennett.net/,False,2025-02-27 18:30:24
500,1005,189,4427,35,Mobile,image,https://www.dean-estrada.net/,False,2025-02-17 11:58:17
501,16835,187,4055,18,Desktop,image,http://www.soto-marquez.com/,False,2025-02-04 19:45:31
502,3258,12,2330,42,Tablet,headline,http://travis-robles.org/,False,2025-04-27 19:25:24
503,25091,159,2444,28,Tablet,headline,https://www.nelson.com/,False,2025-07-27 13:51:56
504,12833,189,4090,9,Desktop,image,http://thomas.biz/,False,2025-02-19 09:05:39
505,25455,183,4773,47,Desktop,description,https://hendrix.biz/,False,2025-09-30 20:58:57
506,21465,145,1051,42,Tablet,headline,http://www.thompson-dean.com/,False,2025-06-25 16:45:03
507,22166,77,4349,26,Mobile,headline,http://www.watson-hester.net/,False,2025-10-06 20:13:44
508,43507,193,4956,22,Mobile,description,https://johnson-snow.com/,True,2025-07-12 04:36:53
509,19918,43,2427,24,Tablet,cta_button,https://rice-brown.com/,False,2025-07-05 08:12:24
510,9779,173,260,14,Desktop,cta_button,http://escobar-davis.com/,False,2025-09-24 17:32:20
511,23128,7,3957,10,Desktop,description,https://glass.biz/,False,2025-04-08 15:01:42
512,23142,25,4319,41,Desktop,headline,https://barber-rodriguez.info/,False,2025-01-18 22:31:58
513,32998,148,1737,5,Desktop,description,http://www.collins.com/,False,2025-05-30 09:57:19
514,42109,61,3743,40,Desktop,cta_button,https://www.baker-larson.com/,False,2025-02-19 09:11:07
515,3558,84,3086,29,Desktop,cta_button,https://www.kelly.biz/,False,2025-06-29 09:52:38
