impression_id,campaign_id,user_id,neighborhood_id,ad_type,ad_placement,device_type,is_viewable,view_duration_seconds,session_id,created_at
302,84,1179,2,Local Deal,Right Rail,Tablet,True,57,1da9f5f5,2025-06-30 18:32:11
303,199,977,46,Display,Notification,Tablet,True,10,3651897a,2025-06-02 06:07:04
304,195,2034,1,Video,Right Rail,Desktop,True,3,5534dfcd,2025-02-03 05:30:37
305,184,4039,35,Local Deal,Feed,Tablet,True,4,ecdce9e9,2025-03-18 18:05:40
306,47,4822,29,Local Deal,Feed,Desktop,True,5,91705229,2025-08-30 18:42:46
307,88,4950,49,Native,Search Results,Desktop,True,5,a8465c0e,2025-09-18 21:41:51
308,81,4316,47,Native,Search Results,Mobile,True,2,3c47e0f6,2025-02-22 17:23:34
309,162,473,25,Video,Right Rail,Tablet,True,1,bb23c98c,2025-01-26 13:31:36
310,28,3628,45,Sponsored Post,Story,Mobile,True,4,5344f500,2025-10-08 08:22:59
311,22,377,23,Video,Search Results,Mobile,False,60,949442f4,2025-07-26 03:09:36
312,156,2498,30,Native,Notification,Tablet,True,3,4c989134,2025-07-06 08:57:40
313,75,1977,43,Native,Search Results,Mobile,True,31,90e39327,2025-07-13 16:35:49
314,177,3561,32,Local Deal,Search Results,Mobile,True,2,123bfc2c,2025-10-16 11:48:32
315,130,2395,9,Video,Story,Tablet,False,5,fa923fde,2025-07-25 09:17:34
316,42,1640,5,Local Deal,Search Results,Mobile,True,7,d7b6e3b3,2025-04-04 20:53:12
317,63,4520,31,Display,Story,Mobile,False,36,8cdce91f,2025-07-14 15:04:04
318,18,4051,14,Display,Search Results,Tablet,True,2,08724db8,2025-07-09 22:18:19
319,77,3322,1,Display,Search Results,Mobile,True,1,28aca4da,2025-09-28 19:51:59
320,20,1587,27,Sponsored Post,Right Rail,Desktop,True,8,b0d38e10,2025-07-01 09:00:11
321,53,3334,34,Native,Right Rail,Tablet,True,7,3378aa89,2025-06-17 11:21:54
322,184,176,15,Local Deal,Story,Mobile,True,10,615f4060,2025-03-20 10:13:27
323,168,614,31,Native,Notification,Desktop,True,7,0ccc48bd,2025-10-15 19:46:48
324,126,4129,26,Video,Right Rail,Tablet,True,2,e1aba1a3,2025-10-16 13:33:08
325,151,2228,50,Sponsored Post,Feed,Mobile,True,2,520a6bce,2025-02-23 16:42:30
326,145,2049,27,Video,Right Rail,Desktop,True,9,07356d8a,2025-06-20 12:51:16
327,49,1906,49,Video,Right Rail,Mobile,True,1,d1264de7,2025-07-13 11:01:07
328,123,4638,10,Local Deal,Story,Mobile,True,5,486f1d91,2025-03-24 20:46:08
329,158,2440,46,Video,Feed,Desktop,True,1,f75e0d0d,2025-05-20 15:15:47
330,68,3031,12,Display,Right Rail,Mobile,True,0,1a406446,2025-06-23 10:33:54
331,24,3192,11,Native,Search Results,Mobile,True,10,b64ef7ae,2025-09-10 19:50:33
332,112,2755,6,Display,Right Rail,Mobile,True,3,27271498,2025-06-03 22:23:53
333,110,4482,44,Display,Right Rail,Mobile,True,2,24bee05c,2025-10-01 12:32:11
334,91,4183,31,Display,Search Results,Mobile,True,14,35ea6b2e,2025-08-24 16:05:18
335,198,745,25,Sponsored Post,Story,Mobile,False,2,b03189b5,2025-02-02 19:08:29
336,80,1614,2,Native,Notification,Mobile,True,9,17fa9bc8,2025-03-02 07:17:33
337,127,2494,11,Display,Search Results,Desktop,True,3,d4374745,2025-09-25 09:50:38
338,187,1883,45,Sponsored Post,Story,Tablet,False,1,0e084b7d,2025-02-07 20:25:40
339,154,4273,44,Display,Right Rail,Mobile,True,48,20657718,2025-08-16 14:19:53
340,92,236,50,Display,Search Results,Tablet,True,5,9e376e92,2025-07-04 07:44:41
341,64,1008,1,Video,Story,Tablet,True,0,7e99e1e7,2025-09-23 07:09:46
342,141,189,27,Native,Story,Desktop,True,7,5034f6d1,2025-03-03 19:28:28
343,79,2561,39,Sponsored Post,Right Rail,Mobile,True,1,22eb4986,2025-03-22 13:13:25
344,143,3038,31,Display,Story,Tablet,False,2,d2c69847,2025-07-17 21:29:28
345,139,38,35,Native,Notification,Desktop,True,10,a271cc1e,2025-01-29 01:09:04
346,41,3873,41,Display,Search Results,Desktop,False,1,baf5139f,2025-09-14 13:00:04
347,152,4699,34,Display,Notification,Tablet,True,8,eb3e0e8a,2025-03-31 17:47:11
348,181,4703,15,Local Deal,Notification,Mobile,True,9,3328139c,2025-01-25 21:45:54
349,128,1747,2,Local Deal,Feed,Desktop,True,25,16d586c1,2025-03-21 16:38:40
350,8,128,30,Local Deal,Feed,Tablet,False,0,0c8d9375,2025-02-26 19:33:04
351,142,3168,27,Display,Right Rail,Tablet,True,8,a956d140,2025-01-19 16:12:05
352,195,3045,3,Video,Search Results,Tablet,True,19,0a804e58,2025-02-02 15:55:16
353,171,3470,28,Local Deal,Story,Desktop,True,43,3e3ae5dc,2025-03-10 21:21:01
354,31,113,44,Native,Story,Mobile,True,1,1e66fb66,2025-04-16 09:55:35
355,25,1419,11,Video,Right Rail,Tablet,True,16,e254b249,2025-02-07 03:34:36
356,52,2698,23,Sponsored Post,Right Rail,Desktop,True,10,b7e2126e,2025-03-05 21:54:45
357,89,1701,15,Sponsored Post,Story,Mobile,True,28,b56b9a0b,2025-08-11 09:46:29
358,16,3847,42,Local Deal,Notification,Tablet,True,9,d591925b,2025-03-04 20:50:36
359,4,4441,17,Display,Story,Desktop,True,0,b83f0063,2025-07-01 21:14:40
360,50,3007,7,Display,Notification,Tablet,True,2,a02445a3,2025-04-13 08:52:54
361,8,2552,11,Local Deal,Search Results,Mobile,True,51,62061f12,2025-03-02 09:11:09
362,67,1824,21,Video,Search Results,Mobile,True,2,3037b2a5,2025-08-13 19:15:50
363,141,2637,46,Native,Right Rail,Desktop,True,10,87308a95,2025-03-04 01:43:26
364,108,1808,25,Sponsored Post,Right Rail,Mobile,True,2,aa722542,2025-04-01 04:40:37
365,85,2840,23,Native,Story,Desktop,True,2,ce3aa5dd,2025-05-29 16:42:08
366,77,4874,21,Display,Story,Mobile,True,1,edd56dc6,2025-10-13 11:06:00
367,185,3633,41,Native,Story,Tablet,False,3,eb1c91b6,2025-03-12 08:16:00
368,12,2132,6,Video,Right Rail,Desktop,True,2,ff4a26a5,2025-05-02 08:18:07
369,110,1504,17,Display,Feed,Desktop,True,4,c535fb4c,2025-10-02 07:11:12
370,156,1135,33,Native,Story,Mobile,False,1,cb07015f,2025-07-20 21:53:32
371,158,794,43,Video,Search Results,Desktop,True,48,3d61a1ef,2025-05-22 07:45:17
372,157,1347,15,Local Deal,Feed,Desktop,True,9,a8cb8e75,2025-01-26 17:14:43
373,156,832,46,Native,Story,Desktop,False,7,ae7d7081,2025-07-01 23:50:11
374,127,1150,48,Display,Notification,Mobile,False,10,738c2566,2025-09-23 18:19:44
375,97,964,37,Native,Feed,Tablet,True,3,97826620,2025-05-06 09:42:06
376,21,2774,44,Video,Feed,Mobile,False,53,4e60d27b,2025-08-25 23:05:42
377,31,253,41,Native,Search Results,Desktop,True,8,80901edf,2025-04-15 20:33:08
378,76,1804,46,Sponsored Post,Right Rail,Tablet,True,8,0ebd989b,2025-07-27 03:01:39
379,66,1950,21,Sponsored Post,Notification,Tablet,True,4,9f7f8fdc,2025-03-14 18:42:36
380,130,3932,14,Video,Search Results,Tablet,True,38,0b5d41a6,2025-07-23 18:24:22
381,60,2944,3,Sponsored Post,Story,Desktop,True,5,9f41ebfb,2025-07-22 06:09:29
382,50,1929,7,Display,Right Rail,Desktop,True,6,856cdf86,2025-04-09 17:08:20
383,118,1889,50,Local Deal,Feed,Tablet,True,10,5709a84c,2025-06-23 13:02:29
384,50,1088,11,Display,Notification,Desktop,True,0,f0b79b3b,2025-03-27 16:27:52
385,149,2543,36,Sponsored Post,Feed,Mobile,True,8,d9a3959d,2025-09-01 19:18:02
386,46,561,39,Video,Feed,Tablet,True,4,eb6ffa20,2025-08-28 15:16:20
387,177,170,12,Local Deal,Search Results,Mobile,True,10,fc8372b2,2025-10-05 16:33:07
388,130,4519,44,Video,Feed,Tablet,True,8,4ba50f41,2025-07-25 16:18:57
389,67,4608,32,Video,Right Rail,Mobile,True,8,b13780e2,2025-08-01 13:06:53
390,51,2568,1,Native,Story,Mobile,True,2,9da0c874,2025-09-07 10:15:14
391,123,4331,40,Local Deal,Notification,Tablet,True,0,8eadd0a4,2025-03-19 18:26:38
392,34,460,35,Video,Notification,Mobile,True,2,bd3443d9,2025-06-08 19:58:49
393,3,96,43,Local Deal,Right Rail,Tablet,True,44,ec3e8df4,2025-04-29 09:39:33
394,189,3460,2,Video,Feed,Mobile,True,1,e749c5c4,2025-02-09 13:46:39
395,5,2385,16,Display,Story,Mobile,True,55,adb5a978,2025-09-14 18:22:02
396,30,1331,27,Sponsored Post,Feed,Desktop,True,1,d9665bc2,2025-02-22 17:56:50
397,98,2010,37,Video,Feed,Desktop,True,1,7253486e,2025-08-31 18:11:48
398,99,4892,28,Local Deal,Right Rail,Tablet,True,7,ba52115c,2025-01-12 10:08:11
399,102,1479,18,Display,Search Results,Mobile,False,2,775b583a,2025-02-10 13:55:18
400,80,3039,37,Native,Story,Tablet,True,9,2b8924a1,2025-02-26 21:39:54
401,69,4146,3,Video,Right Rail,Tablet,True,52,540541d0,2025-09-30 11:18:04
402,145,1530,16,Video,Story,Tablet,True,3,c701e4b7,2025-06-24 01:46:21
403,80,2325,7,Native,Feed,Desktop,False,33,f02e461d,2025-03-01 21:24:10
404,188,4071,37,Display,Right Rail,Mobile,True,53,06ab765f,2025-02-10 20:24:14
405,76,378,50,Sponsored Post,Feed,Mobile,True,2,b0ee544b,2025-08-11 08:37:54
406,86,3122,17,Video,Search Results,Desktop,True,34,a3d0c09d,2025-08-01 18:53:48
407,49,1382,47,Video,Notification,Desktop,True,8,0e06bb2b,2025-07-16 21:13:21
408,47,951,34,Local Deal,Search Results,Desktop,True,7,98f23b16,2025-10-24 14:29:16
409,49,3837,27,Video,Story,Mobile,True,5,d525e946,2025-07-15 19:57:29
410,68,1088,11,Display,Feed,Desktop,True,8,f814294c,2025-07-06 16:07:28
411,82,1755,19,Local Deal,Story,Desktop,False,2,0e4b738e,2025-09-21 18:39:56
412,144,1639,41,Display,Notification,Desktop,False,0,6d252689,2025-05-03 10:27:38
413,58,2701,35,Display,Search Results,Tablet,True,3,3628746c,2025-05-26 16:31:38
414,197,513,47,Local Deal,Feed,Tablet,True,10,288a5503,2025-05-03 09:15:26
415,180,2046,13,Video,Story,Desktop,True,2,6fd90254,2025-05-13 20:02:23
416,200,937,25,Local Deal,Search Results,Mobile,True,7,1e3a7553,2025-03-06 16:44:49
417,30,508,7,Sponsored Post,Search Results,Tablet,True,8,290e9997,2025-03-02 21:40:58
418,40,4987,25,Video,Story,Desktop,False,6,5d4abbbc,2025-04-28 21:24:00
419,53,1934,19,Native,Right Rail,Tablet,False,10,2d555edd,2025-06-21 03:54:24
420,194,1346,45,Sponsored Post,Feed,Desktop,True,57,65da6984,2025-09-19 08:31:06
421,166,2204,35,Local Deal,Notification,Desktop,True,41,947e63b9,2025-05-05 23:26:29
422,117,1553,33,Local Deal,Right Rail,Mobile,True,2,537fc927,2025-08-01 15:31:48
423,177,3924,9,Local Deal,Story,Tablet,True,2,bbe51d02,2025-10-24 09:44:27
424,14,1502,29,Native,Search Results,Tablet,True,2,c02e42da,2025-02-26 09:57:10
425,47,3217,5,Local Deal,Search Results,Desktop,True,48,c2d12706,2025-08-23 21:45:16
426,58,1759,21,Display,Search Results,Desktop,True,3,73ac9485,2025-05-22 13:17:34
427,131,4559,31,Local Deal,Notification,Mobile,True,5,d2ab2064,2025-08-16 21:21:58
428,128,2101,36,Local Deal,Right Rail,Tablet,True,8,4ac7d726,2025-03-12 20:31:00
429,119,2361,18,Native,Feed,Mobile,True,3,e8e525e3,2025-03-28 14:21:12
430,125,3789,42,Video,Notification,Desktop,True,6,9563fdbf,2025-02-18 16:24:03
431,140,808,26,Native,Feed,Desktop,True,44,7f253c84,2025-02-16 18:26:47
432,5,3663,34,Display,Right Rail,Tablet,True,2,8f8c6efd,2025-09-11 17:55:22
433,159,3702,39,Display,Feed,Desktop,True,3,0d60b6ad,2025-07-30 10:17:06
434,74,3309,9,Sponsored Post,Right Rail,Tablet,True,50,94c10463,2025-07-03 12:20:18
435,199,2759,49,Display,Notification,Desktop,True,10,110e0a1d,2025-04-14 20:59:00
436,182,4982,32,Display,Search Results,Desktop,True,6,5021c57d,2025-06-16 18:57:16
437,199,2318,45,Display,Notification,Desktop,True,10,54d524b0,2025-05-02 05:19:48
438,107,2186,29,Local Deal,Story,Mobile,True,6,df618c5f,2025-08-28 08:36:44
439,94,214,42,Display,Story,Tablet,False,1,9c404722,2025-01-17 16:47:56
440,78,3053,43,Local Deal,Right Rail,Desktop,True,7,babf41ee,2025-03-08 08:47:38
441,100,2798,24,Native,Story,Tablet,True,8,b04ad305,2025-06-05 18:10:53
442,198,4924,27,Sponsored Post,Feed,Tablet,True,24,f3b51c60,2025-01-31 05:07:08
443,31,1897,28,Native,Notification,Mobile,True,1,c83ec176,2025-04-12 22:15:12
444,93,4276,14,Native,Feed,Mobile,True,2,081b0b20,2025-03-21 17:40:21
445,107,2305,5,Local Deal,Story,Tablet,True,1,c355a42b,2025-08-31 19:53:45
446,7,1168,13,Video,Right Rail,Desktop,True,33,a1305203,2025-05-04 19:25:11
447,154,159,46,Display,Story,Mobile,True,2,286c3f34,2025-08-15 06:50:11
448,78,4800,12,Local Deal,Right Rail,Tablet,True,4,c4158426,2025-02-27 16:00:24
449,35,2396,32,Sponsored Post,Story,Tablet,True,2,2cafd8c0,2025-06-12 15:02:09
450,14,4486,19,Native,Search Results,Tablet,True,2,43f4d2d0,2025-02-26 07:53:03
451,125,3669,31,Video,Feed,Mobile,True,1,e0fc3fae,2025-03-13 20:43:36
452,92,2147,25,Display,Story,Mobile,True,9,3e54c43e,2025-07-22 18:20:51
453,148,4069,35,Display,Right Rail,Tablet,True,53,df0be051,2025-06-01 19:55:23
454,69,737,7,Video,Right Rail,Desktop,True,0,da5e1087,2025-10-03 01:44:43
455,64,1516,31,Video,Search Results,Desktop,True,5,18f8b769,2025-09-29 09:25:31
456,191,3248,49,Local Deal,Feed,Desktop,True,2,469abb47,2025-07-05 13:02:12
457,151,3256,15,Sponsored Post,Notification,Tablet,True,28,3d8ad150,2025-02-19 08:46:39
458,54,936,2,Sponsored Post,Feed,Mobile,True,2,e5c6e572,2025-01-06 16:52:58
459,162,2961,37,Video,Right Rail,Mobile,True,10,800e9bec,2025-01-21 08:52:04
460,142,2505,8,Display,Search Results,Tablet,True,8,a097bb98,2025-02-01 09:51:47
461,7,243,4,Video,Search Results,Mobile,True,42,c0983768,2025-06-07 08:13:03
462,55,4131,47,Native,Story,Mobile,True,7,f1a93347,2025-06-30 20:18:54
463,124,4308,20,Native,Feed,Mobile,True,7,999cbaf9,2025-08-10 21:23:43
464,92,4875,47,Display,Notification,Desktop,False,2,b72aa37c,2025-07-18 08:15:23
465,62,415,26,Video,Story,Desktop,True,9,21374392,2025-09-09 17:14:54
466,123,4867,14,Local Deal,Right Rail,Mobile,True,58,10d48142,2025-03-24 09:32:37
467,23,264,37,Native,Search Results,Mobile,True,2,c10a59d2,2025-02-11 20:58:34
468,193,3420,38,Video,Search Results,Mobile,True,11,1f5c2ea2,2025-07-08 19:37:35
469,162,372,7,Video,Notification,Desktop,True,58,3d231498,2025-01-05 19:11:30
470,176,2841,30,Native,Right Rail,Mobile,True,51,8af3e84e,2025-04-07 10:52:54
471,109,3922,19,Video,Right Rail,Desktop,True,3,0dc5bfb6,2025-03-04 21:23:13
472,180,4241,48,Video,Notification,Tablet,True,6,fecba0a6,2025-05-10 16:16:49
473,48,4902,18,Native,Right Rail,Tablet,False,3,a296a479,2025-06-17 07:10:23
474,146,1646,24,Display,Feed,Mobile,True,5,e65de477,2025-09-10 16:16:20
475,39,4581,49,Display,Search Results,Mobile,True,1,d8ce3005,2025-05-19 04:33:56
476,156,3655,38,Native,Story,Desktop,True,6,c6cb7a9b,2025-07-21 22:54:05
477,109,2959,24,Video,Feed,Tablet,True,22,fdf86210,2025-03-01 21:43:28
478,82,2620,48,Local Deal,Search Results,Desktop,True,4,2b04007a,2025-09-23 12:11:54
479,53,4693,50,Native,Notification,Mobile,True,5,044628f6,2025-06-06 19:43:40
480,182,2035,26,Display,Search Results,Desktop,True,19,16fd6f59,2025-07-21 11:25:29
481,134,1584,29,Video,Story,Desktop,True,32,ed1cadcf,2025-04-28 07:43:45
482,169,2829,5,Native,Story,Tablet,True,10,0939f12a,2025-03-18 14:36:32
483,82,1941,22,Local Deal,Right Rail,Mobile,True,60,530df200,2025-09-26 17:26:32
484,188,536,46,Display,Notification,Desktop,True,0,1e930357,2025-02-06 21:34:37
485,157,1886,39,Local Deal,Right Rail,Mobile,True,2,0c53fdc5,2025-01-20 17:00:10
486,174,4674,27,Sponsored Post,Right Rail,Tablet,True,30,729f3eb2,2025-09-17 23:09:59
487,122,964,37,Native,Search Results,Tablet,True,8,d608a0ff,2025-04-23 19:45:06
488,74,4794,24,Sponsored Post,Story,Mobile,True,9,fecc78e0,2025-07-17 19:28:04
489,39,2991,13,Display,Notification,Mobile,False,2,db8cad02,2025-05-17 08:12:07
490,146,4435,3,Display,Notification,Mobile,True,3,6c7be210,2025-08-26 08:47:57
491,88,2192,23,Native,Story,Mobile,True,12,5d73f02d,2025-09-19 06:10:35
492,121,421,25,Local Deal,Notification,Tablet,False,7,4336c1a9,2025-09-10 13:45:52
493,178,4433,6,Local Deal,Story,Desktop,True,7,d90b8d03,2025-06-11 19:47:36
494,5,4850,23,Display,Story,Mobile,True,20,5c2aef50,2025-09-13 21:59:49
495,181,2385,16,Local Deal,Notification,Mobile,True,8,28fda294,2025-01-29 10:48:23
496,81,4961,26,Native,Search Results,Desktop,True,29,68c32600,2025-03-26 13:20:14
497,107,1230,44,Local Deal,Story,Desktop,True,0,22ef5535,2025-08-30 23:13:48
498,135,2870,20,Display,Feed,Desktop,True,2,d2147f37,2025-05-30 20:25:42
499,126,1384,44,Video,Feed,Mobile,True,9,e4228150,2025-09-11 17:03:49
500,2,870,37,Native,Story,Tablet,True,37,05560a8c,2025-01-19 17:36:08
501,70,1553,33,Video,Notification,Mobile,False,4,6cba4702,2025-07-29 09:17:45
502,186,4863,6,Native,Search Results,Desktop,True,0,39ae4e5f,2025-03-29 10:43:56
503,180,1450,34,Video,Feed,Tablet,True,4,06f1af34,2025-05-13 09:48:23
504,26,3961,23,Video,Right Rail,Tablet,True,2,5d8d7406,2025-05-09 09:14:29
505,154,3959,7,Display,Search Results,Mobile,True,38,9562b6d9,2025-08-20 11:23:58
506,49,470,19,Video,Notification,Tablet,False,7,349b4f43,2025-07-05 13:04:52
507,40,1219,37,Video,Story,Mobile,True,10,31d61141,2025-06-04 11:58:32
508,23,670,2,Native,Notification,Mobile,True,2,6c51b015,2025-02-11 13:06:30
509,52,759,42,Sponsored Post,Notification,Mobile,True,1,ddd89ebd,2025-02-27 05:46:30
510,15,4101,48,Native,Right Rail,Mobile,True,0,b15568f9,2025-09-28 17:50:07
511,180,3454,4,Video,Search Results,Tablet,True,1,793abbe8,2025-04-19 16:29:04
512,45,2448,43,Display,Search Results,Tablet,True,6,00b22818,2025-09-06 22:53:01
513,91,3216,3,Display,Notification,Desktop,True,38,c890b43d,2025-06-21 11:27:33
514,31,587,42,Native,Story,Desktop,True,0,16604218,2025-04-13 21:59:26
515,65,1652,8,Display,Right Rail,Desktop,True,38,792715d4,2025-08-30 21:40:18
516,52,1038,48,Sponsored Post,Story,Tablet,True,4,28eb0359,2025-03-05 12:57:15
517,17,1495,27,Native,Notification,Mobile,True,4,2a9acf17,2025-04-26 19:56:26
518,37,2743,2,Native,Right Rail,Tablet,False,10,03300eaf,2025-01-08 05:06:14
519,195,4766,41,Video,Search Results,Tablet,False,3,19293656,2025-01-30 03:45:37
520,89,4961,26,Sponsored Post,Notification,Desktop,True,3,9a0889a9,2025-08-08 08:37:25
521,185,4091,28,Native,Right Rail,Mobile,True,6,7c3d7b49,2025-03-23 21:11:43
522,67,1344,4,Video,Story,Tablet,True,3,d7784f4d,2025-08-21 15:44:33
523,198,2034,1,Sponsored Post,Notification,Desktop,True,4,f28ffb4f,2025-02-01 16:46:13
524,61,2139,5,Native,Notification,Mobile,True,9,81eae197,2025-02-14 16:10:41
525,54,4506,47,Sponsored Post,Feed,Desktop,True,1,4e2402c5,2025-01-07 20:56:33
526,177,4633,34,Local Deal,Story,Desktop,True,17,b75ffb9c,2025-09-20 21:44:19
527,55,378,50,Native,Search Results,Mobile,True,6,7da5a008,2025-07-16 12:53:39
528,183,124,19,Sponsored Post,Search Results,Desktop,False,10,191caa95,2025-10-08 07:43:06
529,180,1943,26,Video,Search Results,Tablet,False,59,79cebed1,2025-05-19 12:48:22
530,135,4738,13,Display,Notification,Mobile,True,7,4a792758,2025-05-03 20:19:21
531,153,3782,40,Native,Notification,Tablet,False,0,fddb5c6e,2025-09-13 14:10:57
532,139,1135,33,Native,Right Rail,Mobile,False,1,c82020d2,2025-01-19 10:30:46
533,63,3976,2,Display,Notification,Tablet,True,0,2a00003e,2025-07-28 21:57:15
534,146,4866,34,Display,Story,Tablet,True,2,0b30bc62,2025-07-07 08:22:45
535,8,3359,25,Local Deal,Right Rail,Desktop,True,11,a74a5aa7,2025-03-01 21:32:59
536,38,1957,47,Video,Search Results,Desktop,True,8,a07723ed,2025-04-03 18:02:04
537,48,4670,50,Native,Search Results,Tablet,True,1,ad0c054e,2025-06-19 07:53:14
538,151,2317,33,Sponsored Post,Feed,Tablet,True,6,fca98c13,2025-02-13 19:36:40
539,39,3100,9,Display,Feed,Tablet,True,2,bd25e429,2025-05-21 14:18:01
540,47,3905,44,Local Deal,Feed,Tablet,True,8,b50bae6d,2025-09-26 17:38:00
541,130,3665,2,Video,Feed,Tablet,True,13,3914342b,2025-07-28 08:00:57
542,195,986,14,Video,Notification,Desktop,True,9,3b8e7124,2025-01-24 17:31:51
543,67,2486,17,Video,Feed,Desktop,True,10,0c00207a,2025-07-20 07:30:47
544,84,701,14,Local Deal,Feed,Tablet,True,1,27ecd6b6,2025-06-25 13:42:13
545,128,1234,26,Local Deal,Notification,Mobile,True,1,9dc3d2a3,2025-03-18 10:47:15
546,24,3964,16,Native,Notification,Mobile,True,9,676f7928,2025-09-14 14:54:06
547,17,4387,12,Native,Right Rail,Mobile,True,5,73a1872e,2025-04-26 22:37:43
548,76,4515,37,Sponsored Post,Notification,Mobile,True,3,0b268728,2025-06-15 11:59:22
549,57,1880,44,Sponsored Post,Feed,Desktop,True,2,21f9dd6e,2025-08-17 17:06:47
550,129,200,9,Video,Search Results,Mobile,True,49,a80b53ec,2025-01-27 12:25:11
551,68,2893,32,Display,Feed,Tablet,True,4,a2d9cd29,2025-07-02 09:49:05
552,166,3849,2,Local Deal,Right Rail,Tablet,True,2,2701703d,2025-05-01 19:11:38
553,105,1464,30,Display,Notification,Desktop,True,7,b2347c81,2025-07-06 20:55:41
554,143,2987,36,Display,Notification,Mobile,True,9,a20b6170,2025-05-26 08:47:27
555,3,4467,43,Local Deal,Notification,Mobile,True,0,419c0127,2025-05-19 18:11:22
556,20,2093,41,Sponsored Post,Right Rail,Tablet,True,0,b04df761,2025-07-03 09:20:44
557,99,1003,12,Local Deal,Right Rail,Tablet,False,0,53836097,2025-01-17 18:34:40
558,104,566,38,Sponsored Post,Feed,Desktop,True,0,15268fbc,2025-02-08 16:52:59
559,89,3966,27,Sponsored Post,Story,Desktop,False,0,f0c480c1,2025-08-12 08:49:48
560,138,1704,31,Local Deal,Feed,Tablet,True,2,4585fe28,2025-08-26 20:17:21
561,181,4402,50,Local Deal,Feed,Desktop,True,10,bc3bbb4b,2025-01-29 17:04:38
562,130,3057,30,Video,Feed,Tablet,True,20,775889b9,2025-07-27 07:44:04
563,26,711,25,Video,Feed,Mobile,False,9,0e18ad08,2025-05-07 19:21:03
564,181,3771,15,Local Deal,Search Results,Tablet,True,2,4e7f9df4,2025-01-27 10:33:11
565,17,892,43,Native,Story,Tablet,True,9,d62d9b65,2025-05-07 16:28:39
566,160,2870,20,Display,Feed,Desktop,True,10,96388dec,2025-07-04 03:23:07
567,137,3908,22,Video,Feed,Mobile,True,10,53580fef,2025-01-24 07:31:20
568,186,3217,5,Native,Notification,Desktop,True,31,4e1f10b7,2025-03-29 10:46:15
569,88,2853,20,Native,Search Results,Mobile,True,2,4f38f23d,2025-09-17 22:47:11
570,127,2918,11,Display,Search Results,Mobile,True,3,5175a481,2025-09-28 09:12:46
571,38,3583,34,Video,Story,Mobile,True,43,82f96a0f,2025-03-25 11:26:12
572,195,3522,3,Video,Story,Tablet,True,9,64d6df9e,2025-01-31 15:04:06
573,65,4138,2,Display,Right Rail,Desktop,False,13,e280df0b,2025-09-04 13:30:27
574,131,2706,24,Local Deal,Right Rail,Desktop,True,5,40002588,2025-08-10 19:06:02
575,73,2228,50,Native,Notification,Mobile,True,10,8edffc0d,2025-08-06 21:46:22
576,170,197,18,Display,Feed,Mobile,True,34,98905388,2025-07-18 20:29:34
577,150,7,20,Local Deal,Feed,Tablet,True,5,9bff4a6a,2025-04-24 21:27:38
578,114,4187,17,Native,Story,Tablet,False,29,86e52896,2025-04-02 10:03:47
579,89,2664,25,Sponsored Post,Search Results,Tablet,True,0,7bd498d0,2025-08-08 09:37:16
