id,user_id,following_id,follow_ts
2846,289,15,2024-06-21 09:11:30
2847,188,378,2024-06-12 11:13:35
2848,11,320,2024-06-18 06:41:03
2849,189,263,2024-05-19 08:20:03
2850,215,202,2024-04-27 09:53:28
2851,224,227,2024-06-16 04:40:58
2852,35,30,2024-05-29 01:52:30
2853,450,464,2024-05-20 21:41:58
2854,244,171,2024-04-15 06:10:43
2855,71,58,2024-05-30 00:40:28
2856,45,235,2024-06-18 05:32:30
2857,101,200,2024-06-09 03:16:51
2858,192,228,2024-06-01 21:27:06
2859,35,485,2024-06-14 12:40:06
2860,95,241,2024-05-04 16:57:24
2861,287,21,2024-05-23 02:46:38
2862,76,140,2024-06-16 15:53:16
2863,6,165,2024-06-12 14:46:55
2864,404,9,2024-06-19 10:08:08
2865,341,138,2024-06-11 09:50:00
2866,5,144,2024-06-27 18:44:11
2867,71,158,2024-06-02 23:50:22
2868,441,202,2024-04-21 01:38:06
2869,97,281,2024-06-05 08:53:57
2870,246,111,2024-05-31 01:31:27
2871,199,223,2024-06-18 10:51:57
2872,278,421,2024-05-08 17:24:48
2873,75,283,2024-06-26 23:59:27
2874,75,422,2024-03-05 17:07:42
2875,245,215,2024-04-05 12:04:29
2876,290,87,2024-06-09 18:01:09
2877,386,177,2024-06-06 22:48:52
2878,31,359,2024-04-24 17:40:54
2879,446,158,2024-05-31 20:24:49
2880,15,105,2024-06-15 10:30:41
2881,201,202,2024-05-19 15:53:08
2882,384,453,2024-06-06 08:35:43
2883,315,464,2024-06-09 06:13:20
2884,456,176,2024-05-27 06:17:05
2885,124,251,2024-06-03 15:02:24
2886,255,367,2024-05-08 12:35:12
2887,308,19,2024-04-05 16:38:39
2888,288,41,2024-03-10 14:17:16
2889,396,271,2024-06-02 13:42:39
2890,143,167,2024-05-24 22:50:20
2891,333,390,2024-06-26 20:36:18
2892,175,143,2024-06-25 13:50:22
2893,310,164,2024-05-17 10:23:36
2894,438,464,2024-05-16 06:33:43
2895,250,166,2024-05-23 10:50:57
2896,241,165,2024-06-29 14:08:31
2897,251,486,2024-06-15 12:36:56
2898,265,257,2024-05-12 17:02:39
2899,129,263,2024-05-11 02:56:08
2900,448,138,2024-06-10 14:01:31
2901,117,153,2024-03-25 17:05:07
2902,465,123,2024-05-30 05:17:40
2903,179,486,2024-03-29 04:49:48
2904,423,165,2024-06-16 19:32:12
2905,211,138,2024-06-14 16:10:30
2906,218,287,2024-05-21 17:56:05
2907,394,257,2024-02-27 20:10:35
2908,411,367,2024-05-02 17:37:47
2909,98,300,2024-06-07 23:53:02
2910,365,216,2024-06-07 06:20:03
2911,105,381,2024-06-23 14:39:23
2912,267,90,2024-05-19 05:24:26
2913,327,129,2024-06-02 10:24:25
2914,405,263,2024-05-17 13:00:31
2915,94,443,2024-06-07 04:24:23
2916,192,127,2024-06-03 03:34:27
2917,368,138,2024-06-13 05:43:20
2918,236,215,2024-04-16 01:30:38
2919,130,59,2024-06-16 00:45:22
2920,417,222,2024-05-08 10:20:21
2921,2,32,2024-04-07 01:46:59
2922,476,209,2024-06-16 05:50:50
2923,299,397,2024-05-19 06:29:41
2924,291,181,2024-06-12 08:39:17
2925,27,492,2024-05-31 04:15:07
2926,251,247,2024-06-12 18:56:19
2927,224,166,2024-06-01 11:52:59
2928,72,97,2024-06-14 06:38:54
2929,390,383,2024-06-01 16:50:01
2930,22,410,2024-05-04 02:54:49
2931,56,221,2024-03-16 17:28:23
2932,66,375,2024-06-24 03:59:47
2933,352,182,2024-05-15 10:58:34
2934,457,278,2024-05-07 15:41:29
2935,6,52,2024-06-25 11:19:54
2936,369,138,2024-06-06 12:29:23
2937,124,118,2024-06-06 17:13:25
2938,310,234,2024-05-13 09:54:36
2939,476,223,2024-05-11 12:32:40
2940,78,15,2024-06-25 15:41:21
2941,163,363,2024-04-22 14:40:26
2942,413,480,2024-05-27 17:06:11
2943,105,216,2024-05-27 05:11:22
2944,489,86,2024-06-27 01:14:20
2945,380,257,2024-06-09 19:26:34
2946,415,202,2024-04-30 08:43:44
2947,127,408,2024-05-31 18:05:43
2948,124,202,2024-04-16 09:58:37
2949,457,90,2024-05-13 01:15:02
2950,144,51,2024-05-30 23:30:11
2951,344,147,2024-06-12 23:38:49
2952,441,251,2024-06-08 10:28:18
2953,229,111,2024-05-26 18:20:13
2954,434,40,2024-06-16 12:34:06
2955,228,196,2024-05-28 07:43:50
2956,436,257,2024-04-02 23:27:51
2957,12,216,2024-06-02 19:36:46
2958,106,438,2024-06-23 09:40:30
2959,224,377,2024-06-21 03:08:56
2960,176,158,2024-06-29 10:36:47
2961,260,257,2024-06-08 12:36:30
2962,311,107,2024-04-20 17:29:00
2963,361,36,2024-06-22 14:38:20
2964,358,296,2024-05-26 03:20:29
2965,404,169,2024-06-04 12:52:48
2966,161,165,2024-05-15 09:02:33
2967,128,328,2024-05-30 07:42:29
2968,195,253,2024-05-08 12:03:38
2969,492,15,2024-06-24 15:26:34
2970,125,272,2024-05-22 16:09:44
2971,232,325,2024-04-19 14:49:18
2972,200,234,2024-05-11 22:26:30
2973,196,15,2024-06-18 11:27:25
2974,371,199,2024-04-26 10:04:23
2975,46,193,2024-05-27 08:48:10
2976,118,138,2024-06-29 21:49:22
2977,134,202,2024-04-16 16:43:56
2978,113,415,2024-06-22 16:44:59
2979,265,251,2024-06-28 23:48:49
2980,101,408,2024-06-08 13:03:26
2981,187,26,2024-06-03 06:09:34
2982,47,319,2024-05-28 10:46:20
2983,48,257,2024-05-14 06:01:09
2984,26,136,2024-05-29 11:18:29
2985,478,136,2024-04-04 18:03:15
2986,151,67,2024-05-08 03:48:30
2987,143,428,2024-04-23 08:19:21
2988,118,176,2024-05-28 04:03:25
2989,267,32,2024-02-21 04:34:40
2990,318,26,2024-06-24 05:50:12
2991,401,374,2024-05-20 09:17:24
2992,148,221,2024-06-13 11:33:33
2993,459,87,2024-04-11 13:10:39
2994,414,475,2024-03-27 01:05:12
2995,35,367,2024-05-26 17:31:33
2996,419,371,2024-06-29 18:12:55
2997,64,369,2024-06-15 09:43:47
2998,371,93,2024-05-17 16:28:16
2999,478,99,2024-03-08 12:17:19
3000,167,418,2024-06-23 04:27:43
